,carat,cut,color,clarity,depth,table,price,x,y,z,y/x
35579,0.35,4,F,VS2,62.4,57.0,906,4.51,4.5,2.81,1.0022222222222221
35580,0.35,3,F,VS2,62.1,60.0,906,4.51,4.45,2.78,1.0134831460674156
35581,0.35,4,F,VS2,62.2,55.0,906,4.53,4.48,2.8,1.0111607142857142
35582,0.35,3,F,VS2,61.9,58.0,906,4.54,4.48,2.79,1.013392857142857
35583,0.35,4,F,VS2,62.6,56.0,906,4.52,4.49,2.82,1.0066815144766146
35584,0.35,3,F,VS2,61.8,58.0,906,4.52,4.48,2.78,1.0089285714285712
35585,0.35,4,D,VS2,60.5,56.0,907,4.63,4.6,2.79,1.0065217391304349
35586,0.42,4,G,VS2,62.2,54.1,907,4.8,4.83,3.0,0.9937888198757764
35587,0.41,0,D,SI1,63.4,56.0,907,4.76,4.73,3.01,1.0063424947145876
35588,0.4,3,E,SI1,62.9,58.0,907,4.74,4.71,2.97,1.0063694267515924
35589,0.4,4,E,SI1,62.5,57.0,907,4.74,4.7,2.95,1.0085106382978724
35590,0.4,3,E,SI1,62.8,59.0,907,4.73,4.7,2.96,1.0063829787234042
35591,0.4,3,E,SI1,62.8,59.0,907,4.7,4.67,2.94,1.006423982869379
35592,0.31,4,H,VVS1,62.2,54.0,907,4.39,4.36,2.72,1.006880733944954
35593,0.31,3,H,VVS1,60.5,58.0,907,4.43,4.4,2.67,1.0068181818181816
35594,0.31,4,H,VVS1,61.5,54.0,907,4.39,4.36,2.69,1.006880733944954
35595,0.31,3,H,VVS1,60.6,59.0,907,4.38,4.36,2.65,1.0045871559633026
35596,0.31,3,H,VVS1,63.0,58.0,907,4.37,4.33,2.74,1.0092378752886837
35597,0.31,4,H,VVS1,62.7,54.0,907,4.38,4.33,2.73,1.0115473441108545
35598,0.31,4,H,VVS1,62.2,56.0,907,4.37,4.34,2.71,1.0069124423963134
35599,0.31,4,H,VVS1,61.5,56.0,907,4.38,4.34,2.68,1.0092165898617511
35600,0.31,4,H,VVS1,61.6,55.0,907,4.38,4.35,2.69,1.006896551724138
35601,0.31,3,H,VVS1,62.1,58.0,907,4.36,4.33,2.7,1.0069284064665127
35602,0.31,3,H,VVS1,61.9,58.0,907,4.34,4.32,2.68,1.0046296296296295
35603,0.31,3,H,VVS1,61.8,58.0,907,4.34,4.3,2.67,1.0093023255813953
35604,0.31,0,H,VVS1,63.3,58.0,907,4.32,4.28,2.72,1.0093457943925235
35605,0.31,3,H,VVS1,62.6,58.0,907,4.33,4.29,2.7,1.0093240093240092
35606,0.31,0,H,VVS1,63.3,56.0,907,4.32,4.3,2.73,1.0046511627906978
35607,0.31,0,H,VVS1,63.1,57.0,907,4.31,4.25,2.7,1.0141176470588233
35608,0.31,4,G,VVS2,60.8,56.0,907,4.4,4.38,2.67,1.0045662100456623
35609,0.31,3,G,VVS2,60.5,58.0,907,4.43,4.39,2.67,1.0091116173120729
35610,0.3,4,H,VS2,60.7,57.0,473,4.33,4.37,2.64,0.9908466819221968
35611,0.3,0,H,VS2,61.1,61.0,473,4.29,4.32,2.63,0.9930555555555555
35612,0.3,2,I,VS1,63.3,59.0,473,4.2,4.23,2.67,0.9929078014184397
35613,0.3,3,I,VS1,59.1,59.0,473,4.35,4.38,2.58,0.9931506849315068
35614,0.3,4,I,VS1,61.6,56.0,473,4.31,4.36,2.67,0.9885321100917429
35615,0.3,3,I,VS1,61.7,59.0,473,4.26,4.3,2.64,0.9906976744186047
35616,0.3,0,H,VS2,62.7,59.0,473,4.22,4.27,2.66,0.9882903981264637
35617,0.34,4,G,SI1,62.7,57.0,473,4.48,4.51,2.82,0.993348115299335
35618,0.37,2,I,VS2,64.0,56.0,473,4.58,4.45,2.89,1.0292134831460673
35619,0.3,2,I,VS1,63.5,57.0,473,4.24,4.29,2.71,0.9883449883449884
35620,0.36,0,G,SI2,61.9,56.0,473,4.55,4.59,2.83,0.9912854030501089
35621,0.3,3,I,VS1,61.6,60.0,473,4.27,4.3,2.64,0.9930232558139535
35622,0.3,0,H,VS2,62.9,59.0,473,4.26,4.3,2.69,0.9906976744186047
35623,0.3,0,H,VS2,63.0,59.0,473,4.25,4.29,2.69,0.9906759906759907
35624,0.3,3,I,VS1,60.5,60.0,473,4.3,4.33,2.61,0.9930715935334873
35625,0.3,0,I,VS1,62.9,59.0,473,4.22,4.3,2.68,0.9813953488372092
35626,0.3,2,H,VS2,63.5,58.0,473,4.24,4.27,2.7,0.9929742388758783
35627,0.3,2,I,VS1,63.7,58.0,473,4.23,4.25,2.7,0.9952941176470589
35628,0.3,3,H,VS2,62.2,59.0,473,4.28,4.31,2.67,0.9930394431554526
35629,0.3,0,H,VS2,62.6,58.0,473,4.22,4.28,2.66,0.9859813084112148
35630,0.3,0,I,VS1,62.0,58.0,473,4.25,4.3,2.65,0.9883720930232559
35631,0.3,0,I,VS1,58.8,61.0,473,4.38,4.43,2.59,0.9887133182844244
35632,0.3,2,I,VS1,63.4,54.0,473,4.29,4.32,2.73,0.9930555555555555
35633,0.29,0,E,VS1,62.8,44.0,474,4.2,4.24,2.65,0.9905660377358491
35634,0.35,4,H,SI2,60.3,55.0,474,4.61,4.65,2.79,0.9913978494623655
35635,0.26,4,H,SI1,60.5,58.0,474,4.16,4.17,2.52,0.9976019184652278
35636,0.36,0,H,SI2,61.2,55.0,475,4.59,4.62,2.81,0.9935064935064934
35637,0.24,0,D,SI1,63.1,55.0,475,3.95,4.01,2.51,0.9850374064837906
35638,0.3,4,H,SI1,62.6,53.1,475,4.27,4.3,2.69,0.9930232558139535
35639,0.3,4,H,SI1,62.5,53.9,475,4.29,4.32,2.69,0.9930555555555555
35640,0.31,3,G,VVS2,60.0,62.0,907,4.44,4.4,2.65,1.009090909090909
35641,0.31,4,G,VVS2,61.9,55.0,907,4.36,4.33,2.69,1.0069284064665127
35642,0.31,4,G,VVS2,62.4,56.0,907,4.36,4.33,2.71,1.0069284064665127
35643,0.31,4,G,VVS2,61.7,54.0,907,4.38,4.34,2.69,1.0092165898617511
35644,0.31,4,G,VVS2,61.4,56.0,907,4.38,4.35,2.68,1.006896551724138
35645,0.31,3,G,VVS2,62.2,59.0,907,4.36,4.32,2.7,1.0092592592592593
35646,0.31,4,G,VVS2,62.7,57.0,907,4.34,4.31,2.71,1.0069605568445477
35647,0.31,4,G,VVS2,62.4,56.0,907,4.35,4.31,2.7,1.0092807424593968
35648,0.31,4,G,VVS2,61.8,56.0,907,4.36,4.31,2.68,1.0116009280742462
35649,0.31,3,G,VVS2,61.8,58.0,907,4.36,4.32,2.68,1.0092592592592593
35650,0.31,4,G,VVS2,62.1,56.0,907,4.35,4.32,2.69,1.0069444444444442
35651,0.31,3,G,VVS2,61.5,58.0,907,4.34,4.31,2.66,1.0069605568445477
35652,0.31,4,G,VVS2,62.7,57.0,907,4.33,4.31,2.71,1.0046403712296985
35653,0.31,0,G,VVS2,63.1,57.0,907,4.32,4.3,2.72,1.0046511627906978
35654,0.31,4,G,VVS2,62.1,56.0,907,4.33,4.27,2.67,1.0140515222482436
35655,0.31,3,G,VVS2,62.9,58.0,907,4.3,4.28,2.7,1.0046728971962615
35656,0.31,0,G,VVS2,63.3,57.0,907,4.31,4.28,2.72,1.0070093457943923
35657,0.31,4,G,VVS2,62.6,57.0,907,4.33,4.29,2.7,1.0093240093240092
35658,0.31,0,G,VVS2,63.2,58.0,907,4.32,4.26,2.71,1.0140845070422537
35659,0.31,3,G,VVS2,62.9,58.0,907,4.31,4.27,2.7,1.009367681498829
35660,0.31,2,G,VVS2,63.8,56.0,907,4.28,4.24,2.72,1.009433962264151
35661,0.31,0,G,VVS2,63.4,59.0,907,4.29,4.26,2.71,1.0070422535211268
35662,0.48,1,E,SI2,55.2,60.0,907,5.29,5.25,2.91,1.0076190476190476
35663,0.41,3,F,SI2,60.3,58.0,907,4.86,4.82,2.92,1.008298755186722
35664,0.32,4,D,VS2,59.8,57.0,907,4.51,4.46,2.68,1.0112107623318385
35665,0.31,4,H,VVS1,61.8,57.0,907,4.35,4.32,2.68,1.0069444444444442
35666,0.41,0,G,VS1,61.6,59.0,908,4.74,4.8,2.94,0.9875
35667,0.42,4,E,VS2,61.6,57.0,908,4.79,4.82,2.96,0.9937759336099584
35668,0.35,0,F,VVS1,62.3,56.0,909,4.53,4.57,2.83,0.9912472647702407
35669,0.4,0,F,VS1,63.4,54.0,909,4.68,4.72,2.98,0.9915254237288136
35670,0.4,0,E,VS1,63.3,55.0,909,4.66,4.69,2.96,0.9936034115138592
35671,0.4,2,G,VS2,62.8,54.4,909,4.67,4.7,2.94,0.9936170212765957
35672,0.37,4,G,VVS2,62.0,56.0,909,4.62,4.64,2.87,0.9956896551724139
35673,0.4,4,D,VS2,62.2,55.0,909,4.72,4.74,2.94,0.9957805907172995
35674,0.41,4,F,SI1,60.5,56.0,909,4.81,4.84,2.92,0.993801652892562
35675,0.42,0,D,VS2,63.8,54.0,910,4.74,4.79,3.04,0.989561586638831
35676,0.42,0,D,VS2,63.2,58.0,910,4.77,4.79,3.02,0.9958246346555323
35677,0.42,0,D,VS2,60.7,60.0,910,4.79,4.83,2.92,0.9917184265010351
35678,0.41,0,E,VS2,63.3,56.0,910,4.71,4.74,2.99,0.9936708860759493
35679,0.42,0,F,VS1,60.9,58.0,910,4.84,4.88,2.96,0.9918032786885246
35680,0.42,4,H,VVS2,61.1,56.0,910,4.8,4.85,2.95,0.9896907216494846
35681,0.32,4,D,VVS1,61.8,56.0,910,4.37,4.4,2.71,0.9931818181818182
35682,0.32,3,D,VVS1,62.0,60.0,910,4.37,4.4,2.72,0.9931818181818182
35683,0.41,2,E,VS2,63.1,64.0,910,4.63,4.66,2.93,0.9935622317596566
35684,0.35,4,D,VVS2,61.0,57.0,910,4.54,4.58,2.78,0.9912663755458515
35685,0.35,4,G,IF,61.3,56.0,910,4.51,4.53,2.77,0.9955849889624723
35686,0.3,3,D,VS2,62.6,61.0,911,4.25,4.22,2.65,1.0071090047393365
35687,0.3,3,D,VS2,62.0,59.0,911,4.27,4.22,2.63,1.0118483412322274
35688,0.39,4,H,VVS2,61.9,54.0,911,4.7,4.73,2.92,0.9936575052854122
35689,0.46,4,I,VS1,62.3,56.0,911,4.93,4.96,3.08,0.9939516129032258
35690,0.39,4,E,VS2,61.3,56.0,911,4.71,4.75,2.9,0.991578947368421
35691,0.44,4,H,SI1,61.6,56.0,911,4.87,4.93,3.02,0.9878296146044625
35692,0.3,4,E,VS1,61.5,56.0,911,4.37,4.31,2.67,1.0139211136890953
35693,0.3,4,D,VS2,61.3,57.0,911,4.36,4.32,2.66,1.0092592592592593
35694,0.3,3,D,VS2,60.5,58.0,911,4.38,4.35,2.64,1.006896551724138
35695,0.3,4,E,VS1,61.7,57.0,911,4.31,4.28,2.65,1.0070093457943923
35696,0.3,3,E,VS1,61.8,58.0,911,4.33,4.31,2.67,1.0046403712296985
35697,0.3,4,E,VS1,60.7,57.0,911,4.36,4.31,2.63,1.0116009280742462
35698,0.3,3,E,VS1,61.3,59.0,911,4.33,4.28,2.64,1.0116822429906542
35699,0.3,4,E,VS1,60.8,57.0,911,4.36,4.33,2.64,1.0069284064665127
35700,0.3,3,D,VS2,62.5,59.0,911,4.28,4.23,2.66,1.011820330969267
35701,0.3,3,E,VS1,61.9,60.0,911,4.3,4.26,2.65,1.0093896713615023
35702,0.3,4,D,VS2,62.4,56.0,911,4.32,4.27,2.68,1.0117096018735365
35703,0.3,4,D,VS2,61.4,54.0,911,4.34,4.33,2.66,1.0023094688221708
35704,0.3,3,D,VS2,60.4,59.0,911,4.35,4.33,2.62,1.0046189376443417
35705,0.3,4,D,VS2,62.0,56.0,911,4.35,4.33,2.69,1.0046189376443417
35706,0.3,4,D,VS2,61.0,55.0,911,4.36,4.33,2.65,1.0069284064665127
35707,0.3,4,D,VS2,61.7,55.0,911,4.36,4.33,2.68,1.0069284064665127
35708,0.3,3,D,VS2,60.7,60.0,911,4.37,4.33,2.64,1.0092378752886837
35709,0.3,4,D,VS2,60.8,57.0,911,4.38,4.33,2.65,1.0115473441108545
35710,0.3,4,D,VS2,60.9,57.0,911,4.35,4.32,2.64,1.0069444444444442
35711,0.3,3,D,VS2,60.9,58.0,911,4.35,4.32,2.64,1.0069444444444442
35712,0.3,3,D,VS2,60.6,58.0,911,4.36,4.32,2.63,1.0092592592592593
35713,0.3,4,D,VS2,61.1,56.0,911,4.36,4.32,2.65,1.0092592592592593
35714,0.3,4,D,VS2,61.8,55.0,911,4.36,4.32,2.68,1.0092592592592593
35715,0.3,4,D,VS2,60.8,57.0,911,4.34,4.31,2.63,1.0069605568445477
35716,0.3,4,D,VS2,62.0,55.0,911,4.34,4.31,2.68,1.0069605568445477
35717,0.3,3,D,VS2,61.0,58.0,911,4.34,4.32,2.64,1.0046296296296295
35718,0.3,4,D,VS2,61.4,55.0,911,4.34,4.32,2.66,1.0046296296296295
35719,0.3,3,D,VS2,60.4,59.0,911,4.35,4.32,2.62,1.0069444444444442
35720,0.3,4,D,VS2,61.6,57.0,911,4.33,4.3,2.66,1.0069767441860467
35721,0.3,4,D,VS2,62.3,54.0,911,4.33,4.3,2.69,1.0069767441860467
35722,0.3,4,D,VS2,61.8,55.0,911,4.34,4.3,2.67,1.0093023255813953
35723,0.3,4,D,VS2,61.5,55.0,911,4.35,4.3,2.66,1.0116279069767442
35724,0.3,3,D,VS2,61.0,60.0,911,4.33,4.29,2.63,1.0093240093240092
35725,0.3,4,D,VS2,61.9,57.0,911,4.33,4.29,2.67,1.0093240093240092
35726,0.3,4,D,VS2,62.2,55.0,911,4.33,4.29,2.68,1.0093240093240092
35727,0.3,4,D,VS2,62.3,54.0,911,4.34,4.29,2.69,1.0116550116550116
35728,0.3,4,D,VS2,62.5,55.0,911,4.31,4.3,2.69,1.0023255813953489
35729,0.3,3,D,VS2,61.7,58.0,911,4.32,4.3,2.66,1.0046511627906978
35730,0.3,3,D,VS2,62.3,58.0,911,4.32,4.29,2.68,1.006993006993007
35731,0.3,4,D,VS2,62.5,54.0,911,4.32,4.29,2.69,1.006993006993007
35732,0.3,4,D,VS2,62.8,57.0,911,4.31,4.29,2.7,1.0046620046620045
35733,0.3,3,D,VS2,62.0,58.0,911,4.32,4.29,2.67,1.006993006993007
35734,0.3,4,D,VS2,62.3,56.0,911,4.32,4.29,2.68,1.006993006993007
35735,0.3,3,D,VS2,60.6,59.0,911,4.36,4.28,2.62,1.0186915887850467
35736,0.3,4,D,VS2,62.2,54.0,911,4.31,4.28,2.67,1.0070093457943923
35737,0.3,4,D,VS2,62.6,56.0,911,4.31,4.28,2.69,1.0070093457943923
35738,0.3,3,D,VS2,61.9,58.0,911,4.32,4.28,2.66,1.0093457943925235
35739,0.3,3,D,VS2,61.1,59.0,911,4.31,4.26,2.62,1.011737089201878
35740,0.3,3,D,VS2,62.9,61.0,911,4.29,4.27,2.69,1.0046838407494145
35741,0.3,4,D,VS2,62.3,56.0,911,4.3,4.27,2.67,1.0070257611241218
35742,0.3,3,D,VS2,62.2,60.0,911,4.3,4.28,2.67,1.0046728971962615
35743,0.3,3,D,VS2,60.3,60.0,911,4.31,4.28,2.59,1.0070093457943923
35744,0.3,4,D,VS2,62.5,57.0,911,4.29,4.25,2.67,1.0094117647058825
35745,0.3,4,D,VS2,62.8,57.0,911,4.29,4.25,2.68,1.0094117647058825
35746,0.3,3,D,VS2,62.2,58.0,911,4.3,4.25,2.66,1.011764705882353
35747,0.3,3,D,VS2,62.8,59.0,911,4.28,4.26,2.68,1.0046948356807512
35748,0.3,3,D,VS2,62.5,58.0,911,4.29,4.26,2.67,1.0070422535211268
35749,0.3,3,D,VS2,62.9,59.0,911,4.27,4.22,2.67,1.0118483412322274
35750,0.3,3,D,VS2,62.9,58.0,911,4.26,4.23,2.67,1.0070921985815602
35751,0.3,4,D,VS2,62.9,56.0,911,4.28,4.24,2.68,1.009433962264151
35752,0.3,3,D,VS2,61.7,59.0,911,4.28,4.25,2.63,1.0070588235294118
35753,0.46,1,G,SI1,63.4,68.0,911,4.88,4.8,3.07,1.0166666666666666
35754,0.3,4,E,VS2,61.4,59.0,911,4.3,4.27,2.63,1.0070257611241218
35755,0.39,0,G,VVS1,62.3,59.0,912,4.63,4.68,2.9,0.9893162393162394
35756,0.33,0,F,VVS1,62.0,56.0,912,4.43,4.46,2.75,0.9932735426008968
35757,0.33,0,F,VVS1,61.1,58.0,912,4.42,4.46,2.71,0.9910313901345291
35758,0.41,0,D,VS2,62.1,53.0,912,4.78,4.82,2.98,0.991701244813278
35759,0.44,4,I,VVS2,60.8,56.0,912,4.9,4.93,2.99,0.9939148073022314
35760,0.4,3,E,VS2,61.9,59.0,912,4.72,4.75,2.93,0.9936842105263157
35761,0.4,0,E,VS2,62.2,56.0,912,4.72,4.74,2.94,0.9957805907172995
35762,0.4,0,E,VS2,62.2,58.0,912,4.67,4.72,2.92,0.989406779661017
35763,0.4,3,E,VS2,62.5,58.0,912,4.65,4.73,2.93,0.9830866807610994
35764,0.4,0,E,VS2,62.0,57.0,912,4.66,4.7,2.9,0.9914893617021276
35765,0.4,4,E,VS2,62.3,56.0,912,4.72,4.75,2.95,0.9936842105263157
35766,0.4,3,E,VS2,60.7,60.0,912,4.7,4.75,2.87,0.9894736842105264
35767,0.4,4,E,VS2,62.6,57.0,912,4.7,4.73,2.95,0.9936575052854122
35768,0.4,4,E,VS2,61.1,56.0,912,4.75,4.77,2.91,0.9958071278825996
35769,0.4,3,E,VS2,59.3,59.0,912,4.77,4.81,2.84,0.9916839916839917
35770,0.4,0,E,VS2,62.9,55.0,912,4.72,4.73,2.97,0.9978858350951373
35771,0.4,0,E,VS2,61.2,60.0,912,4.79,4.68,2.9,1.0235042735042736
35772,0.4,4,E,VS2,62.4,55.0,912,4.71,4.74,2.95,0.9936708860759493
35773,0.4,3,E,VS2,62.2,59.0,912,4.71,4.74,2.94,0.9936708860759493
35774,0.5,2,J,SI1,63.2,55.0,912,5.03,5.07,3.19,0.9921104536489151
35775,0.42,0,D,VS1,58.4,61.0,912,4.91,4.95,2.88,0.9919191919191919
35776,0.4,4,E,VS2,62.4,56.0,912,4.71,4.74,2.95,0.9936708860759493
35777,0.4,0,E,VS2,62.9,55.0,912,4.73,4.74,2.98,0.9978902953586498
35778,0.32,4,F,VVS1,62.1,54.0,912,4.41,4.42,2.74,0.997737556561086
35779,0.32,4,F,VVS1,61.8,55.0,912,4.39,4.41,2.72,0.9954648526077097
35780,0.32,4,F,VVS1,60.3,57.0,912,4.42,4.44,2.67,0.9954954954954954
35781,0.32,4,F,VVS1,61.4,56.0,912,4.4,4.43,2.71,0.9932279909706547
35782,0.32,4,F,VVS1,61.0,56.0,912,4.42,4.43,2.7,0.9977426636568849
35783,0.32,4,F,VVS1,61.5,56.0,912,4.41,4.43,2.72,0.9954853273137698
35784,0.3,4,D,VVS1,61.6,56.0,912,4.33,4.37,2.68,0.9908466819221968
35785,0.32,4,D,VS2,61.9,55.0,912,4.43,4.45,2.75,0.995505617977528
35786,0.32,4,D,VS2,62.0,54.0,912,4.39,4.42,2.73,0.9932126696832578
35787,0.36,4,H,IF,61.6,56.0,912,4.56,4.59,2.82,0.9934640522875816
35788,0.31,2,E,IF,57.7,55.0,912,4.51,4.6,2.63,0.9804347826086957
35789,0.32,2,H,VVS1,64.3,58.0,912,4.33,4.28,2.77,1.0116822429906542
35790,0.4,4,H,VVS1,62.1,57.0,913,4.68,4.72,2.92,0.9915254237288136
35791,0.34,4,G,VVS1,61.8,56.0,913,4.48,4.51,2.78,0.993348115299335
35792,0.32,4,F,VVS1,62.6,56.0,913,4.37,4.41,2.75,0.9909297052154195
35793,0.39,4,F,VS1,61.7,56.0,913,4.68,4.72,2.9,0.9915254237288136
35794,0.31,4,D,VS1,60.1,57.0,913,4.39,4.4,2.64,0.9977272727272726
35795,0.51,4,I,SI2,62.2,55.0,913,5.14,5.15,3.2,0.9980582524271844
35796,0.34,4,H,IF,61.9,55.0,913,4.5,4.55,2.8,0.989010989010989
35797,0.34,4,F,VVS2,61.8,56.0,914,4.49,4.47,2.77,1.0044742729306488
35798,0.39,0,E,VS1,62.5,58.0,914,4.67,4.7,2.93,0.9936170212765957
35799,0.31,0,F,IF,61.2,55.0,914,4.37,4.39,2.68,0.9954441913439637
35800,0.31,0,F,IF,61.4,55.0,914,4.39,4.41,2.7,0.9954648526077097
35801,0.31,0,F,IF,61.9,54.0,914,4.36,4.39,2.71,0.9931662870159454
35802,0.31,3,F,IF,61.9,58.0,914,4.36,4.39,2.71,0.9931662870159454
35803,0.39,4,E,VS1,60.8,56.0,914,4.74,4.77,2.89,0.9937106918238995
35804,0.34,4,D,VS1,60.3,57.0,914,4.52,4.55,2.73,0.9934065934065933
35805,0.31,4,F,IF,61.2,56.0,914,4.37,4.39,2.68,0.9954441913439637
35806,0.31,4,F,IF,61.3,57.0,914,4.34,4.37,2.67,0.9931350114416475
35807,0.31,4,F,IF,61.9,54.0,914,4.35,4.38,2.7,0.9931506849315068
35808,0.31,4,F,IF,62.1,54.0,914,4.33,4.37,2.7,0.9908466819221968
35809,0.31,4,F,IF,61.2,57.0,914,4.35,4.38,2.67,0.9931506849315068
35810,0.31,4,F,IF,61.1,57.0,914,4.37,4.4,2.68,0.9931818181818182
35811,0.31,4,F,IF,62.2,55.0,914,4.35,4.37,2.71,0.9954233409610983
35812,0.31,4,F,IF,62.0,54.0,914,4.38,4.4,2.72,0.9954545454545454
35813,0.31,4,F,IF,62.3,54.0,914,4.33,4.37,2.71,0.9908466819221968
35814,0.31,4,F,IF,61.3,55.0,914,4.38,4.43,2.7,0.9887133182844244
35815,0.31,4,F,IF,62.1,54.0,914,4.38,4.41,2.73,0.9931972789115646
35816,0.31,4,F,IF,62.3,54.0,914,4.37,4.39,2.73,0.9954441913439637
35817,0.31,4,F,IF,62.3,53.0,914,4.35,4.38,2.72,0.9931506849315068
35818,0.31,4,F,IF,62.1,55.0,914,4.32,4.38,2.7,0.9863013698630138
35819,0.31,4,F,IF,61.0,56.0,914,4.39,4.43,2.69,0.9909706546275395
35820,0.31,4,F,IF,62.1,54.0,914,4.36,4.4,2.72,0.9909090909090909
35821,0.31,4,F,IF,62.0,55.0,914,4.36,4.38,2.71,0.995433789954338
35822,0.31,4,F,IF,60.9,56.0,914,4.37,4.4,2.67,0.9931818181818182
35823,0.31,4,F,IF,62.2,54.0,914,4.37,4.41,2.73,0.9909297052154195
35824,0.48,2,G,SI1,64.7,58.0,914,4.84,4.93,3.16,0.9817444219066938
35825,0.42,4,I,SI1,61.0,56.0,914,4.86,4.83,2.96,1.0062111801242237
35826,0.3,3,D,VS1,61.2,59.0,914,4.34,4.29,2.64,1.0116550116550116
35827,0.41,0,H,VS2,60.0,57.0,915,4.92,4.88,2.94,1.0081967213114753
35828,0.4,0,D,VS2,64.4,52.0,915,4.63,4.68,3.0,0.9893162393162394
35829,0.41,2,F,VVS1,63.9,56.0,915,4.71,4.74,3.02,0.9936708860759493
35830,0.4,4,G,VVS2,61.1,57.0,915,4.72,4.78,2.9,0.9874476987447698
35831,0.5,4,J,VS2,62.5,53.0,915,5.09,5.12,3.19,0.994140625
35832,0.44,4,G,VS1,61.9,54.0,915,4.89,4.93,3.04,0.9918864097363083
35833,0.38,4,F,VS1,60.4,56.0,915,4.7,4.74,2.85,0.9915611814345991
35834,0.32,4,F,IF,61.9,55.0,915,4.38,4.44,2.73,0.9864864864864864
35835,0.42,0,G,SI1,61.7,55.0,916,4.78,4.81,2.96,0.9937629937629939
35836,0.43,4,I,VVS1,61.1,57.0,916,4.86,4.9,2.98,0.9918367346938776
35837,0.3,4,E,VVS1,62.0,57.0,916,4.27,4.31,2.66,0.9907192575406032
35838,0.35,4,E,VVS1,61.3,56.0,916,4.52,4.55,2.78,0.9934065934065933
35839,0.38,4,F,VS1,62.5,53.8,916,4.62,4.65,2.89,0.9935483870967742
35840,0.4,4,F,SI1,59.8,57.0,916,4.82,4.85,2.89,0.9938144329896909
35841,0.32,0,E,VVS1,60.4,57.0,917,4.42,4.46,2.68,0.9910313901345291
35842,0.34,0,G,IF,59.4,56.0,917,4.59,4.63,2.74,0.9913606911447084
35843,0.4,3,G,VVS2,61.3,59.0,917,4.74,4.78,2.92,0.9916317991631799
35844,0.4,4,G,VVS2,62.4,57.0,917,4.7,4.73,2.94,0.9936575052854122
35845,0.4,4,G,VVS2,62.6,53.0,917,4.72,4.77,2.97,0.989517819706499
35846,0.37,4,G,VVS2,61.9,54.0,917,4.63,4.67,2.88,0.9914346895074947
35847,0.31,4,F,VVS2,61.6,55.0,917,4.35,4.38,2.69,0.9931506849315068
35848,0.31,4,F,VVS2,61.5,56.0,917,4.35,4.37,2.68,0.9954233409610983
35849,0.33,4,E,VVS2,61.9,57.0,917,4.44,4.47,2.75,0.993288590604027
35850,0.33,4,E,VVS2,61.6,55.0,917,4.43,4.47,2.74,0.9910514541387024
35851,0.33,4,E,VVS1,61.9,54.0,917,4.43,4.45,2.75,0.995505617977528
35852,0.32,4,E,VVS1,60.5,57.0,917,4.44,4.48,2.7,0.9910714285714286
35853,0.32,4,E,VVS1,61.7,55.0,917,4.39,4.43,2.72,0.9909706546275395
35854,0.32,4,E,VVS1,62.3,54.0,917,4.37,4.4,2.73,0.9931818181818182
35855,0.32,4,D,VVS1,62.6,57.0,917,4.34,4.41,2.74,0.9841269841269841
35856,0.4,4,D,VS2,60.8,59.0,917,4.71,4.76,2.88,0.9894957983193278
35857,0.4,4,D,VS2,61.9,58.0,917,4.7,4.73,2.92,0.9936575052854122
35858,0.4,4,F,VS1,61.3,57.0,917,4.74,4.78,2.92,0.9916317991631799
35859,0.4,4,F,VS1,62.4,53.0,917,4.72,4.76,2.96,0.9915966386554622
35860,0.4,4,F,VS1,61.6,55.0,917,4.74,4.78,2.93,0.9916317991631799
35861,0.4,4,F,VS1,61.8,54.0,917,4.75,4.77,2.94,0.9958071278825996
35862,0.43,4,G,SI1,61.3,55.0,917,4.88,4.9,3.0,0.9959183673469387
35863,0.4,4,I,IF,62.4,54.0,917,4.73,4.75,2.96,0.9957894736842107
35864,0.41,2,E,VS1,58.4,58.0,917,4.88,4.91,2.86,0.9938900203665987
35865,0.34,2,F,IF,59.0,61.0,917,4.59,4.63,2.72,0.9913606911447084
35866,0.41,2,H,VS2,64.1,57.0,917,4.72,4.64,3.0,1.0172413793103448
35867,0.46,0,I,VS2,62.3,57.0,918,4.87,4.92,3.05,0.9898373983739838
35868,0.4,0,D,VS2,62.8,56.0,918,4.71,4.75,2.97,0.991578947368421
35869,0.32,0,G,IF,62.1,53.0,918,4.4,4.45,2.75,0.9887640449438203
35870,0.34,4,D,VVS2,60.1,57.0,918,4.54,4.58,2.74,0.9912663755458515
35871,0.3,4,E,VVS1,61.1,56.0,918,4.36,4.38,2.67,0.995433789954338
35872,0.41,3,E,VVS2,61.5,58.0,918,4.75,4.78,2.93,0.9937238493723849
35873,0.41,4,E,VVS2,62.0,55.0,918,4.73,4.79,2.95,0.9874739039665972
35874,0.4,4,D,VS2,62.8,56.0,918,4.66,4.7,2.94,0.9914893617021276
35875,0.4,4,E,VS1,60.4,57.0,918,4.76,4.81,2.89,0.9896049896049897
35876,0.48,4,F,SI2,61.0,57.0,918,5.05,5.08,3.09,0.9940944881889763
35877,0.32,4,G,IF,61.6,55.0,918,4.42,4.45,2.73,0.9932584269662921
35878,0.32,4,G,IF,61.9,54.0,918,4.4,4.42,2.73,0.9954751131221721
35879,0.32,4,G,IF,61.0,56.0,918,4.41,4.44,2.7,0.9932432432432432
35880,0.32,4,G,IF,62.1,53.0,918,4.41,4.44,2.75,0.9932432432432432
35881,0.32,4,G,IF,61.3,55.0,918,4.43,4.47,2.73,0.9910514541387024
