,carat,cut,color,clarity,depth,table,price,x,y,z,density
26284,2.01,Premium,H,SI2,62.3,58.0,15773,8.06,8.11,5.04,0.0061011208141393885
26285,2.09,Very Good,F,SI2,60.2,61.0,15773,8.32,8.29,5.0,0.006060360025981256
26286,1.51,Ideal,D,VS2,60.9,57.0,15776,7.42,7.45,4.53,0.006030017426750363
26287,2.52,Fair,J,SI2,65.1,56.0,15776,8.51,8.43,5.51,0.006375170544350236
26288,2.27,Premium,H,SI2,60.7,59.0,15783,8.5,8.45,5.15,0.006136814466120797
26289,2.02,Ideal,I,SI1,62.3,57.0,15785,8.07,8.11,5.04,0.006123876787016974
26290,2.02,Ideal,H,SI2,62.7,57.0,15785,8.05,8.0,5.03,0.006235876665473
26291,1.5,Ideal,D,VS2,62.0,57.0,15788,7.34,7.37,4.56,0.006080830090710419
26292,1.52,Good,E,VS1,64.0,55.0,15792,7.27,7.19,4.63,0.0062805734026335665
26293,1.52,Good,E,VS1,63.9,56.0,15792,7.25,7.21,4.62,0.006294023224531618
26294,1.52,Ideal,F,VS2,62.9,53.0,15792,7.36,7.31,4.61,0.006128405183830867
26295,1.52,Premium,F,VS2,61.4,58.0,15792,7.42,7.37,4.54,0.00612232446163944
26296,1.55,Ideal,G,VVS2,62.5,57.0,15794,7.35,7.33,4.59,0.0062679813980061234
26297,1.7,Ideal,G,VS2,61.3,57.0,15797,7.6,7.67,4.68,0.006231521705343157
26298,1.7,Premium,G,VS2,59.0,58.0,15797,7.8,7.85,4.62,0.006009560149687539
26299,2.19,Premium,H,SI1,62.3,62.0,15801,8.27,8.25,5.15,0.006232717283303681
26300,1.72,Premium,G,VS2,61.1,58.0,15801,7.69,7.73,4.71,0.00614329974566346
26301,1.55,Premium,F,VS1,61.6,56.0,15801,7.45,7.38,4.57,0.006168830871631524
26302,1.32,Ideal,D,VVS2,59.3,59.0,15802,7.16,7.23,4.27,0.00597165537489971
26303,1.82,Ideal,F,SI1,61.8,58.0,15802,7.8,7.84,4.83,0.0061618850438726214
26304,1.7,Premium,E,SI1,60.1,58.0,15804,7.78,7.74,4.66,0.0060581838237711095
26305,1.7,Premium,E,SI1,61.8,58.0,15804,7.62,7.52,4.68,0.006339138731499261
26306,2.06,Very Good,G,SI2,59.8,61.0,15805,8.22,8.26,4.93,0.00615415508415843
26307,1.76,Premium,E,SI1,60.5,58.0,15805,7.93,7.84,4.77,0.00593478566170891
26308,1.28,Premium,E,IF,59.8,59.0,15806,7.1,7.07,4.24,0.006014040529370882
26309,2.02,Premium,I,VS2,62.9,59.0,15808,8.03,7.93,5.02,0.006319153713407823
26310,2.03,Very Good,F,SI2,59.8,56.0,15811,8.21,8.3,4.94,0.006030423874632297
26311,1.06,Ideal,D,IF,61.2,57.0,15813,6.57,6.61,4.03,0.006056671094378929
26312,2.02,Ideal,G,SI2,63.5,54.0,15814,7.96,8.02,5.07,0.0062410257448367625
26313,2.34,Premium,I,SI1,61.7,60.0,15818,8.59,8.53,5.28,0.006048389348035737
26314,2.1,Premium,I,SI1,61.5,59.0,15818,8.28,8.24,5.08,0.006058959282685697
26315,2.01,Very Good,I,VS2,62.5,58.0,15819,7.97,8.05,5.01,0.006253226069662152
26316,1.52,Very Good,F,VS1,63.8,56.0,15819,7.25,7.3,4.64,0.006189630739660874
26317,1.61,Ideal,F,VS2,62.1,57.0,15819,7.49,7.56,4.67,0.006088430911821414
26318,1.51,Ideal,D,VS2,62.1,58.0,15821,7.32,7.34,4.55,0.0061767270415146415
26319,1.59,Ideal,G,VVS2,62.6,55.0,15823,7.47,7.44,4.67,0.006126137022590142
26320,2.4,Fair,J,SI2,65.4,56.0,15824,8.35,8.29,5.44,0.006373402347366574
26321,2.21,Very Good,G,SI2,60.7,62.0,15825,8.42,8.48,5.13,0.0060334673210811025
26322,2.03,Very Good,I,VS2,61.4,59.0,15826,8.06,8.12,4.97,0.006240919462182525
26323,2.03,Ideal,I,VS2,59.9,60.0,15826,8.17,8.27,4.92,0.006106654777280554
26324,2.1,Fair,F,SI2,64.7,61.0,15827,7.97,7.92,5.14,0.006472509145470495
26325,1.71,Very Good,G,VS2,62.5,58.0,15829,7.56,7.66,4.76,0.006203525796741674
26326,2.0,Ideal,H,VS2,62.4,55.0,15829,8.03,7.94,4.99,0.006286275384286458
26327,2.01,Good,G,SI2,63.6,59.0,15832,7.95,8.0,5.07,0.0062334859141825755
26328,2.01,Premium,J,VVS1,62.2,58.0,15836,8.1,7.89,5.0,0.006290193869408065
26329,2.05,Premium,I,SI1,61.2,57.0,15837,8.24,8.21,5.03,0.006024423683646967
26330,2.0,Very Good,H,SI1,60.1,61.0,15840,8.1,8.13,4.88,0.006223498786293266
26331,2.0,Very Good,E,SI2,58.1,60.0,15840,8.25,8.32,4.81,0.006057698365390674
26332,1.63,Ideal,G,VS1,61.7,55.0,15840,7.6,7.56,4.68,0.006061866441983401
26333,2.01,Premium,F,SI2,59.5,59.0,15841,8.24,8.15,4.88,0.006133260556043231
26334,2.01,Ideal,G,SI2,62.8,56.0,15841,8.07,8.02,5.05,0.006149740301974277
26335,1.73,Ideal,E,SI1,61.9,57.0,15842,7.74,7.66,4.77,0.006117274848960948
26336,1.59,Ideal,G,VVS2,60.6,59.0,15843,7.53,7.59,4.58,0.006074281215977579
26337,1.55,Ideal,D,VS2,60.1,58.0,15845,7.56,7.54,4.54,0.005989391527899807
26338,2.07,Very Good,I,SI1,62.3,60.0,15847,8.12,8.16,5.07,0.006161922022430682
26339,1.74,Ideal,E,SI1,62.2,56.0,15847,7.67,7.72,4.79,0.006134809346837568
26340,0.32,Ideal,H,VVS2,61.7,56.0,645,4.37,4.42,2.71,0.0061133179127436195
26341,0.32,Ideal,G,VS1,62.1,55.0,645,4.4,4.42,2.74,0.006005158431092308
26342,0.32,Ideal,G,VS1,61.2,56.0,645,4.41,4.45,2.71,0.006017028755474439
26343,0.32,Ideal,F,VS2,60.3,55.0,645,4.4,4.45,2.67,0.006121051443611726
26344,0.32,Ideal,G,VS1,61.8,55.0,645,4.42,4.45,2.74,0.005937684740855316
26345,0.32,Very Good,G,VS1,62.8,58.0,645,4.34,4.39,2.74,0.006129783922818052
26346,0.32,Ideal,F,VS2,61.1,57.0,645,4.44,4.47,2.72,0.005927759579555867
26347,0.32,Very Good,F,VS2,61.1,58.0,645,4.39,4.42,2.69,0.006130711912444546
26348,0.32,Ideal,F,VS2,61.2,56.0,645,4.41,4.44,2.71,0.006030580622040822
26349,0.32,Premium,F,VS2,60.6,59.0,645,4.4,4.44,2.68,0.0061119464104538715
26350,0.32,Very Good,G,VS1,62.4,58.0,645,4.35,4.4,2.73,0.006124144055178538
26351,0.32,Ideal,F,VS2,61.9,56.0,645,4.37,4.39,2.71,0.006155094572739591
26352,0.32,Ideal,G,VS1,62.3,54.0,645,4.37,4.39,2.73,0.006110002304807432
26353,0.32,Very Good,G,VS1,62.8,59.0,645,4.33,4.37,2.73,0.006194667463765503
26354,0.32,Premium,F,VS2,61.3,60.0,645,4.37,4.4,2.69,0.0061867645000359605
26355,0.32,Ideal,G,VS1,60.8,57.0,645,4.39,4.42,2.68,0.006153587703162622
26356,0.32,Ideal,G,VS1,61.3,55.0,645,4.42,4.46,2.72,0.005967933101857101
26357,0.32,Ideal,H,VVS2,61.9,55.0,645,4.37,4.39,2.71,0.006155094572739591
26358,0.32,Very Good,H,VVS2,62.1,58.0,645,4.34,4.39,2.71,0.006197641309417514
26359,0.32,Premium,G,VS1,60.6,60.0,645,4.4,4.44,2.68,0.0061119464104538715
26360,0.32,Premium,G,VS1,62.1,58.0,645,4.37,4.39,2.72,0.006132465548575106
26361,0.32,Ideal,F,VS2,61.7,55.0,645,4.4,4.41,2.72,0.0060630312731153055
26362,0.32,Very Good,F,VS2,60.2,59.0,645,4.4,4.43,2.66,0.006171801348230004
26363,0.32,Premium,F,VS2,59.7,59.0,645,4.41,4.44,2.64,0.006190482380958571
26364,0.32,Very Good,G,VS1,63.0,55.0,645,4.35,4.38,2.75,0.0061073655783150365
26365,0.32,Premium,F,VS2,61.4,60.0,645,4.38,4.42,2.7,0.00612195079022906
26366,0.32,Ideal,G,VS1,60.9,56.0,645,4.41,4.45,2.7,0.00603931404716138
26367,0.32,Good,H,VVS2,63.4,56.0,645,4.34,4.37,2.76,0.006113215840381489
26368,0.32,Very Good,F,VS2,59.5,61.0,645,4.42,4.46,2.64,0.006148779559489134
26369,0.32,Ideal,F,VS2,62.4,54.0,645,4.38,4.4,2.74,0.006060000060599999
26370,1.5,Ideal,D,VS2,62.6,56.0,15848,7.21,7.27,4.53,0.00631718188696674
26371,2.02,Very Good,G,SI2,63.1,56.0,15848,8.06,8.02,5.07,0.0061635936636353136
26372,2.18,Ideal,I,SI2,62.5,55.0,15850,8.34,8.31,5.2,0.006049034696153102
26373,2.02,Very Good,H,SI2,59.9,55.0,15851,8.17,8.28,4.93,0.006056923058858408
26374,1.5,Ideal,F,VS1,62.3,56.0,15851,7.34,7.3,4.56,0.006139139420347368
26375,2.0,Good,I,VS1,58.8,65.0,15851,8.1,8.03,4.74,0.0064871074253961564
26376,1.5,Premium,F,VS1,62.2,60.0,15851,7.3,7.27,4.53,0.006239298822606877
26377,2.0,Very Good,F,SI1,63.3,56.0,15851,8.0,7.93,5.04,0.0062551292059488785
26378,2.24,Ideal,I,SI2,62.1,57.0,15852,8.31,8.4,5.19,0.00618301571954459
26379,2.05,Ideal,H,SI2,60.4,58.0,15857,8.21,8.27,4.98,0.006062836431599494
26380,2.0,Very Good,E,SI2,63.5,59.0,15864,7.9,7.98,5.04,0.006294619409685555
26381,2.08,Premium,E,SI2,62.3,59.0,15873,8.22,8.16,5.1,0.006080386450653922
26382,2.04,Ideal,H,SI2,61.2,56.0,15874,8.19,8.25,5.03,0.00600239168827638
26383,1.3,Ideal,E,IF,62.3,54.0,15874,6.97,7.03,4.36,0.006085114575873412
26384,2.02,Very Good,G,SI2,62.8,55.0,15877,8.06,8.11,5.08,0.006083195321090442
26385,1.23,Very Good,E,VVS1,61.2,59.0,15878,6.9,6.98,4.25,0.0060091309477572005
26386,1.55,Ideal,D,VS2,62.1,59.0,15887,7.34,7.37,4.57,0.00626977492066247
26387,2.01,Good,H,SI2,64.0,51.0,15888,8.08,8.01,5.15,0.006030383773623353
26388,2.01,Fair,H,VS2,66.1,53.0,15888,7.82,7.92,5.2,0.006241094796082007
26389,1.69,Premium,G,VVS2,62.9,58.0,15889,7.59,7.51,4.75,0.006241822035866286
26390,2.05,Premium,I,VS2,62.5,59.0,15897,8.07,8.12,5.06,0.00618263745064657
26391,2.0,Premium,G,SI2,62.1,59.0,15897,8.12,8.02,5.01,0.006130019729100699
26392,2.2,Premium,G,SI2,60.4,60.0,15897,8.44,8.36,5.08,0.006137764832276984
26393,2.03,Good,J,VVS2,63.2,60.0,15898,7.88,7.94,5.0,0.006489023002467746
26394,2.19,Very Good,I,SI2,60.3,60.0,15907,8.29,8.33,5.01,0.006330045868813062
26395,2.01,Premium,H,VS2,61.1,61.0,15908,8.14,8.09,4.96,0.006153772751324486
26396,2.14,Premium,I,SI1,61.3,61.0,15913,8.32,8.28,5.09,0.0061029853568505665
26397,2.14,Premium,I,SI2,60.1,58.0,15915,8.41,8.37,5.04,0.00603200625362329
26398,2.01,Premium,H,SI2,62.3,58.0,15917,8.11,8.06,5.04,0.0061011208141393885
26399,2.39,Premium,H,SI1,61.8,58.0,15917,8.57,8.52,5.28,0.006199312964642397
26400,2.01,Premium,H,SI2,63.0,59.0,15917,7.93,7.9,4.99,0.006429766967651201
26401,2.01,Very Good,I,VS2,62.1,60.0,15919,7.96,8.01,4.96,0.006355779137320041
26402,2.01,Very Good,I,VS2,59.6,62.0,15919,8.17,8.25,4.89,0.006098333812325597
26403,2.01,Good,H,SI1,63.2,58.0,15919,7.93,7.98,5.03,0.006314689398241579
26404,2.4,Premium,J,SI1,59.7,58.0,15920,8.75,8.71,5.21,0.006044318073423983
26405,1.52,Ideal,D,VS2,62.1,58.0,15922,7.36,7.4,4.58,0.006093524699942014
26406,2.0,Very Good,I,VS2,58.6,62.0,15923,8.17,8.2,4.8,0.006219462439422436
26407,1.0,Good,D,IF,63.3,59.0,15928,6.33,6.37,4.02,0.006169227766050694
26408,2.01,Very Good,H,VS1,63.5,53.0,15930,8.04,7.97,5.08,0.006174730040802616
26409,2.03,Premium,H,SI2,61.6,58.0,15930,8.09,8.17,5.01,0.006130384774083529
26410,2.14,Very Good,I,VS2,62.8,59.0,15931,8.16,8.21,5.14,0.006214659496599106
26411,2.5,Premium,H,SI2,62.4,59.0,15934,8.61,8.54,5.35,0.006355141203738482
26412,1.7,Very Good,G,VS2,63.1,57.0,15937,7.53,7.62,4.78,0.006198278374949084
26413,2.06,Very Good,G,SI2,59.0,58.0,15938,8.3,8.38,4.92,0.006019771501162691
26414,2.01,Premium,I,VS2,60.3,62.0,15939,8.13,8.08,4.89,0.006257275717384519
26415,2.01,Premium,I,VS2,60.3,62.0,15939,8.13,8.08,4.89,0.006257275717384519
26416,1.7,Premium,G,VS2,60.3,60.0,15941,7.72,7.64,4.63,0.006225256801364038
26417,1.7,Premium,G,VS2,59.0,58.0,15941,7.85,7.8,4.62,0.006009560149687539
26418,1.7,Ideal,G,VS2,61.3,57.0,15941,7.67,7.6,4.68,0.006231521705343157
26419,2.02,Ideal,I,SI1,61.9,58.0,15942,8.07,8.18,5.03,0.006083542494258083
26420,1.72,Premium,G,VS2,61.1,58.0,15946,7.73,7.69,4.71,0.00614329974566346
26421,1.72,Very Good,E,SI1,62.2,58.0,15948,7.63,7.7,4.77,0.006137546630634987
26422,2.21,Ideal,G,SI2,60.1,60.0,15948,8.47,8.53,5.11,0.005986030592717166
26423,2.05,Very Good,H,SI2,62.4,58.0,15949,8.1,8.15,5.07,0.006124960243779392
26424,2.06,Premium,G,SI2,59.8,61.0,15949,8.26,8.22,4.93,0.00615415508415843
26425,2.01,Very Good,I,VVS2,63.5,58.0,15952,7.92,7.82,5.0,0.006490738587925288
26426,2.01,Ideal,F,SI2,62.3,58.0,15955,8.03,8.01,5.0,0.006249970849016563
26427,1.5,Very Good,E,VS1,59.0,62.0,15957,7.45,7.47,4.4,0.006125784406693277
26428,1.52,Ideal,G,VVS1,62.4,55.0,15959,7.3,7.39,4.58,0.006151921872534931
26429,1.52,Premium,G,VVS1,60.4,59.0,15959,7.38,7.48,4.49,0.006132524433994622
26430,2.0,Good,E,SI2,60.1,54.0,15962,8.01,8.15,4.86,0.006303817065245989
26431,3.4,Fair,D,I1,66.8,52.0,15964,9.42,9.34,6.27,0.006163304109338059
26432,2.01,Very Good,I,VS2,62.3,59.0,15965,8.02,8.1,5.02,0.006163578805678736
26433,1.55,Premium,F,VS1,62.0,60.0,15966,7.4,7.31,4.56,0.006283733513915673
26434,1.38,Ideal,F,VVS1,62.9,56.0,15968,7.04,7.1,4.45,0.006204232545425772
26435,2.21,Premium,G,SI2,60.7,62.0,15970,8.48,8.42,5.13,0.0060334673210811025
26436,2.06,Ideal,F,SI2,62.7,57.0,15970,8.19,8.09,5.1,0.006096276001024058
26437,2.02,Ideal,H,SI2,63.0,57.0,15974,8.01,8.06,5.06,0.006183484759528379
26438,2.01,Good,G,SI2,63.6,59.0,15977,8.0,7.95,5.07,0.0062334859141825755
26439,2.01,Premium,G,SI2,59.8,58.0,15977,8.21,8.15,4.89,0.006143083696902267
26440,1.54,Premium,G,VVS2,62.2,59.0,15983,7.41,7.37,4.6,0.006130235987813092
26441,2.0,Premium,H,SI1,60.1,61.0,15984,8.13,8.1,4.88,0.006223498786293266
26442,2.0,Premium,E,SI2,58.1,60.0,15984,8.32,8.25,4.81,0.006057698365390674
26443,2.0,Very Good,H,SI1,63.2,58.0,15984,7.95,7.93,5.02,0.006319547209498078
26444,4.0,Very Good,I,I1,63.3,58.0,15984,10.01,9.94,6.31,0.006371037629906214
26445,2.02,Premium,H,VS2,61.3,60.0,15987,8.16,8.11,4.99,0.006117018738039412
26446,2.02,Very Good,F,SI1,62.8,59.0,15987,7.9,7.98,4.99,0.006421268665944558
26447,2.5,Ideal,J,SI2,60.7,55.0,15990,8.8,8.66,5.3,0.006189614124600397
26448,1.55,Premium,D,VS2,61.5,58.0,15991,7.48,7.51,4.61,0.005985345680434717
26449,1.53,Ideal,G,VVS1,61.8,55.0,15992,7.43,7.45,4.59,0.006021901656324051
26450,2.3,Premium,H,SI2,62.7,56.0,15992,8.46,8.42,5.29,0.00610365122857954
26451,2.07,Very Good,H,SI2,63.3,56.0,15992,8.1,8.08,5.12,0.006177375550055006
26452,1.74,Ideal,E,SI1,62.2,56.0,15992,7.72,7.67,4.79,0.006134809346837568
26453,1.5,Ideal,D,VS2,62.6,56.0,15992,7.27,7.21,4.53,0.00631718188696674
26454,2.07,Premium,I,SI1,62.3,60.0,15992,8.16,8.12,5.07,0.006161922022430682
26455,2.53,Ideal,J,SI2,61.5,53.0,15993,8.78,8.74,5.39,0.006116821503808333
26456,1.5,Ideal,D,VS2,62.8,53.5,15996,7.27,7.33,4.58,0.006145926972505967
26457,2.02,Premium,H,SI2,59.9,55.0,15996,8.28,8.17,4.93,0.006056923058858408
26458,2.01,Good,I,VS2,63.6,57.0,16003,7.87,7.95,5.03,0.006386842570479163
26459,2.25,Premium,J,SI1,61.8,61.0,16004,8.46,8.39,5.21,0.006084325934322474
26460,2.01,Good,F,SI2,62.9,58.0,16013,7.89,8.01,5.0,0.0063608702050193915
26461,2.02,Ideal,I,VS2,61.5,58.0,16018,8.19,8.11,5.01,0.006070282287268784
26462,2.37,Premium,H,SI2,62.3,57.0,16021,8.55,8.5,5.31,0.00614141979519531
26463,1.5,Premium,E,VS1,62.5,58.0,16023,7.21,7.28,4.53,0.006308504439319807
26464,2.23,Premium,J,VS1,61.7,58.0,16025,8.41,8.34,5.17,0.006149676541629734
26465,2.0,Premium,H,SI2,62.8,56.0,16031,8.04,7.98,5.03,0.006197307854762967
26466,2.17,Good,H,SI2,58.9,62.0,16036,8.48,8.52,5.01,0.005994963744227375
26467,3.01,Ideal,J,SI2,61.7,58.0,16037,9.25,9.2,5.69,0.006216195564403709
26468,2.28,Very Good,I,SI2,62.9,57.0,16041,8.34,8.41,5.27,0.006168253095371436
26469,2.03,Very Good,J,VVS2,63.2,60.0,16043,7.94,7.88,5.0,0.006489023002467746
26470,1.5,Very Good,F,VS2,59.1,59.0,16048,7.45,7.48,4.41,0.006103722758169771
26471,1.53,Premium,E,VS2,61.6,58.0,16049,7.35,7.32,4.52,0.00629150543141963
26472,1.56,Ideal,G,VS1,61.3,56.0,16052,7.48,7.44,4.57,0.00613386007778112
26473,1.52,Ideal,F,VS1,62.2,55.0,16055,7.29,7.41,4.57,0.00615717718670416
26474,2.37,Ideal,J,VS2,62.2,57.0,16059,8.52,8.58,5.32,0.006094103573718103
26475,2.3,Ideal,J,VS2,62.4,56.0,16062,8.44,8.49,5.28,0.0060791628373227016
26476,2.13,Good,H,SI2,59.2,58.0,16062,8.35,8.41,4.96,0.006115267451365536
26477,2.0,Very Good,E,SI2,62.9,56.0,16064,7.94,8.0,5.01,0.0062846598993448865
26478,2.0,Very Good,E,SI2,60.5,60.0,16064,8.03,8.08,4.87,0.006329568851796716
26479,2.01,Premium,E,SI2,58.7,54.0,16064,8.27,8.2,4.83,0.006136624713524956
26480,1.6,Premium,G,VVS2,60.6,60.0,16068,7.51,7.57,4.57,0.006158401025675533
26481,2.0,Premium,I,VS2,58.6,62.0,16068,8.2,8.17,4.8,0.006219462439422436
26482,1.75,Very Good,G,VS2,62.8,59.0,16073,7.53,7.62,4.76,0.006407389842616052
26483,1.0,Very Good,D,IF,63.3,59.0,16073,6.37,6.33,4.02,0.006169227766050694
26484,2.03,Premium,H,SI2,61.6,58.0,16075,8.17,8.09,5.01,0.006130384774083529
26485,2.24,Very Good,H,SI2,62.3,57.0,16077,8.3,8.36,5.19,0.006220084586485999
26486,2.16,Very Good,I,VS2,58.6,60.0,16080,8.48,8.55,4.99,0.005970232421148154
26487,1.54,Very Good,F,VS1,63.3,58.0,16082,7.34,7.3,4.63,0.006207558339157287
26488,2.01,Good,F,SI2,64.1,57.0,16085,7.78,7.82,5.0,0.006607538511101321
26489,1.7,Very Good,G,VS2,61.6,58.0,16086,7.63,7.67,4.71,0.006167485148178782
26490,2.01,Fair,D,SI2,66.9,57.0,16086,7.87,7.76,5.23,0.006293002654432351
26491,1.01,Very Good,D,IF,61.6,56.0,16087,6.43,6.46,3.97,0.0061247360344890795
26492,1.51,Premium,G,VS2,61.3,58.0,16091,7.39,7.33,4.51,0.006180903915609589
26493,2.0,Very Good,H,SI1,60.3,61.0,16092,8.11,8.17,4.91,0.0061475998708106485
26494,2.24,Premium,I,SI2,62.5,59.0,16097,8.36,8.28,5.2,0.006223118351264805
26495,2.06,Premium,H,SI2,60.0,60.0,16098,6.29,6.25,4.96,0.010564644340735422
26496,2.31,Premium,J,VVS1,62.1,58.0,16100,8.49,8.42,5.25,0.006155068559070473
26497,1.52,Premium,G,VVS1,60.4,59.0,16104,7.48,7.38,4.49,0.006132524433994622
26498,1.52,Ideal,G,VVS1,62.4,55.0,16104,7.39,7.3,4.58,0.006151921872534931
26499,2.01,Very Good,H,SI2,63.4,57.0,16111,8.0,7.93,5.05,0.006273956525539061
26500,2.1,Premium,G,SI2,60.9,57.4,16112,8.17,8.27,5.0,0.006216153414666275
26501,1.62,Premium,F,VS1,61.3,57.0,16112,7.6,7.55,4.64,0.006084662443961011
26502,1.5,Very Good,F,VVS2,63.8,59.0,16116,7.17,7.25,4.6,0.006273014120554785
26503,1.7,Premium,G,VS2,60.9,60.0,16123,7.71,7.68,4.69,0.006121537024899589
26504,2.38,Very Good,J,VS2,62.6,59.0,16126,8.49,8.52,5.32,0.006184691477029473
26505,2.02,Ideal,I,SI1,62.4,56.0,16128,8.07,8.11,5.05,0.006111750298329812
26506,1.51,Very Good,E,VS1,59.5,59.0,16129,7.48,7.54,4.47,0.005989581523567393
26507,1.2,Ideal,D,VVS2,61.9,56.0,16130,6.81,6.83,4.22,0.006113655733504035
26508,1.73,Ideal,F,VS1,62.1,57.0,16131,7.73,7.64,4.77,0.006141223054176905
26509,1.55,Premium,D,VS2,61.5,58.0,16137,7.51,7.48,4.61,0.005985345680434717
26510,2.01,Very Good,H,SI2,60.5,61.0,16140,8.09,8.14,4.91,0.0062164384616231055
26511,2.15,Ideal,H,SI2,60.3,59.0,16146,8.34,8.41,5.05,0.0060699489054287
26512,2.19,Ideal,I,SI2,62.4,56.0,16147,8.26,8.3,5.17,0.006178676141614805
26513,2.05,Good,G,SI2,63.7,61.0,16148,7.99,8.03,5.1,0.006265004111829162
26514,2.01,Good,I,VS2,63.6,57.0,16149,7.95,7.87,5.03,0.006386842570479163
26515,2.01,Premium,I,VS2,61.6,61.0,16149,8.08,7.97,4.94,0.006318288120878998
26516,2.12,Very Good,H,SI2,62.3,59.0,16151,8.15,8.19,5.09,0.006239884745796736
26517,1.74,Very Good,G,VS2,62.9,57.0,16169,7.64,7.68,4.82,0.006152443462014729
26518,1.54,Ideal,G,VVS1,60.8,57.0,16169,7.45,7.49,4.54,0.006078924892396122
26519,1.5,Premium,E,VS1,62.5,58.0,16169,7.28,7.21,4.53,0.006308504439319807
26520,2.43,Very Good,H,SI2,63.2,57.0,16170,8.56,8.5,5.39,0.0061961913057491476
26521,1.98,Premium,I,VS1,62.5,58.0,16171,7.95,7.99,4.98,0.0062592448334912835
26522,1.5,Ideal,G,VS1,61.3,56.0,16171,7.41,7.37,4.53,0.006063276327500692
26523,2.28,Premium,J,VS1,60.3,58.0,16174,8.58,8.53,5.16,0.006037384373762137
26524,2.02,Very Good,I,VS2,63.2,53.0,16179,8.09,8.18,5.14,0.005938632150975977
26525,2.3,Ideal,I,SI2,61.8,57.0,16181,8.45,8.48,5.23,0.0061372467691931986
26526,1.62,Ideal,G,VS2,61.3,55.0,16183,7.55,7.6,4.64,0.006084662443961011
26527,1.52,Premium,E,VS1,60.1,59.0,16187,7.49,7.45,4.49,0.00606679271359835
26528,2.28,Ideal,I,SI2,62.9,57.0,16187,8.41,8.34,5.27,0.006168253095371436
26529,2.11,Very Good,G,SI2,62.2,60.0,16188,8.15,8.19,5.08,0.0062226766250726455
26530,2.07,Ideal,I,SI2,62.0,55.0,16189,8.12,8.22,5.07,0.006116944489420239
26531,2.2,Premium,I,SI2,62.4,55.0,16190,8.41,8.34,5.23,0.0059973437982402825
26532,2.02,Premium,I,SI1,62.5,59.0,16191,8.05,8.01,5.02,0.006240498107908778
26533,2.02,Very Good,I,SI1,59.8,59.0,16192,8.21,8.3,4.94,0.006000717353082385
26534,3.67,Premium,I,I1,62.4,56.0,16193,9.86,9.81,6.13,0.0061895584348436936
26535,2.58,Premium,H,SI2,62.6,57.0,16195,8.77,8.73,5.48,0.006149294751685614
26536,2.42,Premium,J,SI2,62.3,58.0,16198,8.63,8.55,5.35,0.006130341574652962
26537,2.42,Premium,J,SI2,58.5,59.0,16198,8.85,8.82,5.17,0.005996708897126187
26538,2.42,Premium,J,SI2,62.4,58.0,16198,8.58,8.53,5.34,0.006192097555033393
26539,2.0,Good,E,SI2,57.6,63.0,16206,8.2,8.16,4.73,0.006319239911712635
26540,2.09,Very Good,F,SI2,62.5,60.0,16210,8.14,8.06,5.06,0.006295588343274178
26541,1.6,Premium,G,VVS2,60.6,60.0,16215,7.57,7.51,4.57,0.006158401025675533
26542,1.53,Very Good,G,VS1,61.9,57.0,16219,7.39,7.32,4.55,0.006216193354328628
26543,1.75,Premium,G,VS2,62.8,59.0,16220,7.62,7.53,4.76,0.006407389842616052
26544,1.74,Good,G,VS1,58.6,62.0,16223,7.83,7.88,4.6,0.006130606439589004
26545,2.03,Ideal,G,SI1,60.3,56.0,16224,8.27,8.21,4.97,0.006015766660608719
26546,2.01,Good,F,SI2,58.1,64.0,16231,8.23,8.19,4.77,0.006251639714121659
26547,2.01,Good,F,SI2,64.1,57.0,16231,7.82,7.78,5.0,0.006607538511101321
26548,1.87,Premium,E,SI1,61.9,58.0,16232,7.94,7.88,4.9,0.006099564197554381
26549,1.01,Premium,D,IF,61.6,56.0,16234,6.46,6.43,3.97,0.0061247360344890795
26550,2.06,Ideal,G,SI2,62.9,56.0,16235,8.13,8.04,5.08,0.006203787505027477
26551,2.05,Premium,H,VS2,60.7,61.0,16235,8.25,8.13,4.97,0.006149686519729657
26552,2.32,Premium,F,SI2,62.5,59.0,16237,8.51,8.44,5.3,0.006094528447945319
26553,2.66,Good,H,SI2,63.8,57.0,16239,8.71,8.65,5.54,0.006372907419312463
26554,2.66,Good,H,SI2,63.8,57.0,16239,8.71,8.65,5.54,0.006372907419312463
26555,2.2,Very Good,H,VS2,63.3,58.0,16239,8.25,8.22,5.21,0.006226717912555087
26556,1.6,Ideal,F,VS2,60.2,55.5,16240,7.6,7.66,4.59,0.0059877675895912245
26557,1.7,Ideal,H,VS1,61.5,55.0,16240,7.69,7.73,4.74,0.006033436495869803
26558,1.63,Ideal,G,VS1,61.5,57.0,16241,7.58,7.6,4.67,0.006058818264296506
26559,2.26,Good,I,SI2,56.9,60.0,16241,8.73,8.66,4.95,0.006039084473724918
26560,2.26,Premium,I,SI2,62.0,58.0,16241,8.4,8.37,5.2,0.006181592203097579
26561,2.01,Premium,G,SI1,62.3,61.0,16242,7.96,7.89,5.02,0.006375324123381514
26562,1.23,Ideal,D,VVS1,62.4,57.0,16253,6.88,6.83,4.28,0.006115784874572113
26563,1.73,Premium,E,SI1,62.6,58.0,16253,7.67,7.59,4.78,0.0062170028530724505
26564,1.2,Ideal,E,VVS1,61.8,56.0,16256,6.78,6.87,4.22,0.00610495355320812
