,carat,depth,table,x,y,z,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,price
26592,2.1,62.1,59.0,8.16,8.18,5.07,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16357
26593,2.05,60.1,59.0,8.2,8.3,4.96,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16357
26594,1.62,61.4,57.0,7.54,7.58,4.64,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16358
26595,2.11,60.3,60.5,8.22,8.29,4.98,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,16363
26596,1.5,64.7,53.0,7.22,7.15,4.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16364
26597,1.8,61.8,57.0,7.79,7.83,4.83,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,16364
26598,2.02,60.9,60.0,8.13,8.1,4.94,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16368
26599,2.28,62.4,58.0,8.45,8.35,5.24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,16369
26600,1.51,62.1,56.0,7.34,7.38,4.57,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16370
26601,2.07,60.6,58.0,8.24,8.29,5.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,16378
26602,2.0,63.1,53.0,7.99,8.11,5.08,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,16380
26603,2.01,59.6,58.0,8.18,8.23,4.89,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,16383
26604,1.71,61.9,57.0,7.73,7.62,4.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16384
26605,2.02,65.0,55.0,7.94,7.84,5.13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16386
26606,2.04,59.9,58.0,8.26,8.31,4.96,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,16389
26607,2.14,61.7,58.0,8.28,8.22,5.09,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16390
26608,2.03,62.3,60.0,8.01,8.07,5.01,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,16392
26609,2.07,62.9,59.0,8.15,8.09,5.11,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16392
26610,2.11,60.8,61.0,8.32,8.28,5.05,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16395
26611,2.19,60.7,60.0,8.46,8.4,5.12,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,16397
26612,2.02,61.8,57.0,8.06,8.13,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16397
26613,2.22,63.2,57.0,8.23,8.28,5.22,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16398
26614,2.16,59.7,60.0,8.38,8.3,4.98,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16400
26615,1.51,60.0,60.0,7.39,7.42,4.44,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,16402
26616,2.11,62.7,56.0,8.25,8.18,5.14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16404
26617,1.09,58.7,61.0,6.75,6.85,3.99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16406
26618,1.5,61.2,63.0,7.28,7.32,4.47,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16407
26619,2.0,61.4,57.0,8.05,8.11,4.96,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16407
26620,1.5,60.3,60.0,7.34,7.43,4.45,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16409
26621,2.01,62.2,57.0,7.91,7.97,4.94,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16410
26622,2.03,63.7,58.0,7.91,7.94,5.05,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,16412
26623,2.04,63.6,60.0,7.97,7.86,5.03,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,16420
26624,2.03,59.9,59.0,8.32,8.24,4.96,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,16422
26625,2.0,60.3,56.0,8.08,8.11,4.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16425
26626,2.04,61.8,56.0,8.13,8.05,5.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16426
26627,2.51,59.3,58.0,8.87,8.83,5.25,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16427
26628,2.18,62.2,55.0,8.32,8.36,5.19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,16427
26629,2.18,60.3,57.0,8.41,8.45,5.08,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,16427
26630,2.05,62.5,58.0,8.12,8.08,5.06,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16431
26631,2.06,61.8,58.0,8.1,8.15,5.02,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16437
26632,2.0,63.6,60.0,8.03,7.95,5.08,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16439
26633,2.03,56.8,61.0,8.52,8.42,4.81,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,16442
26634,2.05,59.8,59.0,8.22,8.31,4.94,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16446
26635,2.28,62.7,57.0,8.43,8.36,5.26,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,16450
26636,1.53,60.6,58.0,7.45,7.49,4.53,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16451
26637,2.0,60.4,60.0,8.14,8.19,4.93,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,16459
26638,2.13,57.9,60.0,8.41,8.56,4.91,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,16462
26639,2.0,59.5,58.0,8.17,8.27,4.89,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,16462
26640,2.59,61.7,56.0,8.83,8.77,5.43,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16465
26641,2.12,62.4,57.0,8.19,8.16,5.1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16466
26642,2.46,62.3,57.0,8.66,8.57,5.37,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16466
26643,1.0,60.7,57.0,6.44,6.48,3.92,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16469
26644,2.17,62.2,59.0,8.28,8.34,5.17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16472
26645,2.1,63.0,57.0,8.08,8.13,5.11,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,16479
26646,2.1,60.4,59.0,8.28,8.33,5.02,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16479
26647,2.03,60.5,62.0,8.22,8.17,4.96,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16483
26648,2.0,60.8,60.0,8.15,8.1,4.94,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16484
26649,1.52,62.4,55.0,7.33,7.41,4.6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,16485
26650,1.52,61.4,57.0,7.4,7.38,4.54,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16492
26651,2.01,61.5,60.0,8.12,8.01,4.96,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16499
26652,2.01,61.6,58.0,8.12,8.02,4.97,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16499
26653,0.23,60.3,66.0,3.91,3.95,2.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,425
26654,0.26,60.0,56.0,4.15,4.18,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,425
26655,0.26,62.2,56.0,4.08,4.1,2.54,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,426
26656,0.25,61.9,54.0,4.07,4.1,2.53,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,426
26657,0.34,61.9,54.0,4.51,4.53,2.8,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,426
26658,0.3,62.0,56.0,4.31,4.34,2.68,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,426
26659,0.27,62.2,54.0,4.13,4.17,2.58,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,426
26660,0.29,62.1,59.0,4.22,4.25,2.63,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,426
26661,0.26,62.7,55.0,4.09,4.12,2.57,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,427
26662,0.28,62.0,56.0,4.16,4.19,2.59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,427
26663,0.3,59.5,60.0,4.39,4.45,2.63,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,427
26664,0.3,61.1,61.0,4.33,4.38,2.66,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,427
26665,0.32,61.3,56.0,4.42,4.45,2.72,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,427
26666,0.33,62.2,54.0,4.44,4.46,2.77,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,427
26667,0.33,61.7,55.0,4.44,4.47,2.75,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,427
26668,0.32,61.0,56.0,4.42,4.44,2.7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,427
26669,0.32,61.6,56.0,4.4,4.43,2.72,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,427
26670,0.28,62.2,59.0,4.19,4.23,2.62,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,428
26671,0.23,63.8,56.0,3.94,3.9,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,428
26672,0.28,61.6,57.0,4.22,4.25,2.61,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,429
26673,0.28,61.9,56.0,4.22,4.24,2.61,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,429
26674,0.28,61.9,56.0,4.18,4.2,2.59,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,429
26675,0.28,63.1,55.0,4.17,4.2,2.64,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,429
26676,0.28,62.4,56.0,4.2,4.23,2.63,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,429
26677,0.27,62.4,55.0,4.12,4.15,2.58,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,429
26678,0.31,61.7,55.1,4.36,4.39,2.7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,429
26679,0.31,61.9,54.7,4.34,4.36,2.69,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,429
26680,0.31,61.6,55.6,4.34,4.37,2.69,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,429
26681,0.29,62.4,58.0,4.23,4.2,2.63,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,429
26682,0.35,62.0,58.0,4.47,4.5,2.78,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,429
26683,0.32,62.0,56.0,4.35,4.39,2.71,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,645
26684,0.32,61.6,55.0,4.4,4.43,2.72,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,645
26685,0.32,62.4,56.0,4.35,4.37,2.72,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,645
26686,0.32,62.3,55.0,4.37,4.4,2.73,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,645
26687,0.32,62.5,56.0,4.36,4.38,2.73,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,645
26688,0.32,61.7,58.0,4.38,4.41,2.71,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,645
26689,0.32,60.2,60.0,4.45,4.48,2.69,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,645
26690,0.32,61.8,60.0,4.35,4.36,2.69,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,645
26691,0.32,62.4,55.0,4.41,4.43,2.76,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,645
26692,0.32,61.8,55.0,4.38,4.42,2.72,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,645
26693,0.32,62.1,56.0,4.4,4.43,2.74,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,645
26694,0.32,62.1,59.0,4.35,4.41,2.72,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,645
26695,0.32,61.5,56.0,4.4,4.42,2.71,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,645
26696,0.32,61.5,58.0,4.39,4.42,2.71,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,645
26697,0.32,63.2,58.0,4.32,4.35,2.74,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,645
26698,0.32,62.2,55.0,4.35,4.37,2.71,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,645
26699,0.32,62.9,57.0,4.37,4.4,2.76,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,645
26700,0.32,61.4,58.0,4.36,4.4,2.69,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,645
26701,0.32,61.1,57.0,4.4,4.44,2.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,645
26702,0.32,63.2,55.0,4.37,4.39,2.77,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,645
26703,0.32,61.0,61.0,4.38,4.41,2.68,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,645
26704,0.32,62.8,57.0,4.33,4.36,2.73,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,645
26705,0.32,61.6,57.0,4.4,4.43,2.72,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,645
26706,0.32,63.4,57.0,4.32,4.36,2.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,645
26707,0.32,61.6,56.0,4.38,4.42,2.71,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,645
26708,0.32,62.5,60.0,4.29,4.35,2.7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,645
26709,0.32,61.2,56.0,4.39,4.43,2.7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,645
26710,0.32,61.5,55.0,4.4,4.42,2.71,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,645
26711,0.32,60.8,58.0,4.41,4.44,2.69,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,645
26712,0.32,61.0,59.0,4.39,4.43,2.69,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,645
26713,2.03,62.5,56.0,8.1,8.05,5.05,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16505
26714,2.05,60.1,59.0,8.3,8.2,4.96,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16506
26715,2.1,59.5,69.0,8.35,8.25,4.94,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16506
26716,1.62,61.4,57.0,7.58,7.54,4.64,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16507
26717,2.06,63.7,57.0,8.12,8.03,5.14,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16512
26718,2.11,60.3,61.0,8.29,8.22,4.98,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16512
26719,1.8,61.8,57.0,7.83,7.79,4.83,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,16513
26720,1.51,62.7,58.0,7.25,7.33,4.57,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16518
26721,1.52,63.4,60.0,7.25,7.3,4.61,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16519
26722,1.51,62.1,56.0,7.38,7.34,4.57,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16520
26723,1.7,61.0,59.0,7.7,7.64,4.68,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16521
26724,2.2,60.0,58.0,8.47,8.5,5.09,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16530
26725,2.47,59.4,59.0,8.85,8.79,5.24,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16532
26726,2.44,60.1,59.0,8.75,8.83,5.28,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,16533
26727,3.01,65.4,60.0,8.99,8.93,5.86,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16538
26728,2.0,63.3,56.0,7.98,8.03,5.07,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16544
26729,2.0,60.7,60.0,8.02,8.07,4.88,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16544
26730,1.41,61.1,57.0,7.2,7.28,4.42,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16545
26731,1.6,59.8,54.0,7.75,7.63,4.6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,16547
26732,2.22,63.2,57.0,8.28,8.23,5.22,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,16547
26733,1.51,60.0,60.0,7.42,7.39,4.44,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16551
26734,2.24,61.7,57.7,8.37,8.43,5.18,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,16558
26735,2.21,62.0,57.0,8.36,8.31,5.18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16558
26736,1.5,60.3,60.0,7.43,7.34,4.45,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16558
26737,2.02,61.8,56.0,8.07,8.09,4.99,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16560
26738,2.01,61.4,57.0,8.13,8.19,5.01,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16562
26739,2.28,62.9,58.0,8.42,8.34,5.27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,16564
26740,2.02,60.2,55.0,8.08,8.19,4.9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16565
26741,1.57,62.3,57.0,7.39,7.44,4.62,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16570
26742,2.25,60.5,56.0,8.49,8.54,5.15,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16575
26743,1.71,60.3,60.0,7.69,7.77,4.66,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16575
26744,2.0,63.6,58.0,7.91,7.98,5.05,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,16580
26745,2.01,60.6,62.0,8.05,8.08,4.89,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,16582
26746,2.01,60.0,64.0,8.09,8.17,4.88,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16582
26747,1.69,58.7,59.0,7.87,7.78,4.59,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16583
26748,2.06,61.8,58.0,8.15,8.1,5.02,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16587
26749,2.45,62.0,55.0,8.67,8.64,5.36,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16589
26750,2.28,62.6,54.2,8.37,8.41,5.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16592
26751,2.02,57.9,62.0,8.28,8.36,4.82,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16593
26752,1.59,59.9,56.0,7.57,7.64,4.55,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16599
26753,1.53,60.6,58.0,7.49,7.45,4.53,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16601
26754,2.06,61.5,56.0,8.15,8.18,5.02,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,16603
26755,2.05,60.6,58.0,8.22,8.13,4.95,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16611
26756,1.51,58.0,65.0,7.58,7.62,4.41,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,16613
26757,2.04,61.0,61.0,8.08,8.14,4.95,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,16616
26758,2.07,62.7,54.0,8.12,8.17,5.11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16617
26759,1.71,62.1,55.0,7.74,7.59,4.76,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16618
26760,2.01,59.9,65.0,8.0,8.07,4.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16624
26761,2.01,59.2,62.0,8.14,8.17,4.83,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,16626
26762,2.01,60.5,60.0,8.15,8.17,4.94,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16626
26763,2.01,62.7,58.0,7.94,7.98,4.99,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,16626
26764,2.06,61.9,56.0,8.17,8.19,5.06,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16626
26765,1.52,59.9,60.0,7.39,7.47,4.45,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16628
26766,1.52,60.6,58.0,7.38,7.44,4.49,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16628
26767,2.1,60.4,59.0,8.33,8.28,5.02,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16629
26768,2.1,63.0,57.0,8.13,8.08,5.11,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16629
26769,2.03,62.9,57.0,8.04,7.98,5.04,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16629
26770,1.75,62.6,58.0,7.63,7.67,4.79,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,16632
26771,1.52,62.4,55.0,7.41,7.33,4.6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16636
26772,2.05,61.4,58.5,8.13,8.16,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,16641
26773,2.03,61.6,55.0,8.18,8.12,5.02,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16642
26774,1.67,61.5,55.0,7.62,7.67,4.7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16643
26775,2.38,58.2,60.0,8.81,8.78,5.12,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16643
26776,2.0,63.6,58.0,7.96,7.87,5.03,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16650
26777,2.0,62.6,57.0,8.08,8.01,5.04,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16650
26778,2.0,62.2,57.0,8.11,8.09,5.04,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16650
26779,2.24,61.4,57.0,8.43,8.35,5.15,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16656
26780,2.21,59.6,60.0,8.53,8.49,5.07,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16657
26781,2.02,62.3,57.0,8.04,8.14,5.04,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16665
26782,1.51,62.7,58.0,7.33,7.25,4.57,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16669
26783,1.52,63.4,60.0,7.3,7.25,4.61,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,16670
26784,2.01,63.5,59.0,7.92,7.86,5.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,16677
26785,1.8,62.0,57.0,7.84,7.78,4.84,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16683
26786,2.39,60.6,58.0,8.65,8.58,5.22,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16687
26787,2.4,62.7,57.0,8.6,8.5,5.36,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16687
26788,1.51,63.0,53.4,7.28,7.3,4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16688
26789,2.22,61.8,59.0,8.34,8.37,5.16,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16689
26790,2.18,60.4,64.0,8.38,8.47,5.09,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16690
26791,2.03,62.2,59.0,8.03,8.09,5.01,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,16693
26792,2.0,63.3,56.0,8.03,7.98,5.07,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,16694
26793,2.0,60.7,60.0,8.07,8.02,4.88,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16694
26794,2.01,61.7,60.0,8.09,8.02,4.97,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16700
26795,2.09,60.6,57.0,8.3,8.2,5.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16703
26796,2.09,61.4,56.0,8.23,8.27,5.06,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16704
26797,2.02,62.2,57.0,8.1,8.04,5.02,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16704
26798,2.36,62.8,55.0,8.47,8.5,5.33,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16707
26799,2.02,59.6,60.0,8.2,8.25,4.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16709
26800,2.24,61.7,58.0,8.43,8.37,5.18,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16709
26801,2.53,62.4,57.0,8.68,8.59,5.39,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16709
26802,2.48,61.0,60.0,8.68,8.61,5.27,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16715
26803,1.51,61.9,58.0,7.3,7.36,4.54,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,16716
26804,1.51,61.4,58.0,7.31,7.34,4.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,16716
26805,2.17,62.1,57.0,8.26,8.32,5.15,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16716
26806,2.51,63.1,56.0,8.65,8.6,5.44,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,16717
26807,2.04,60.2,56.0,8.19,8.26,4.95,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16718
26808,2.04,61.0,57.0,8.18,8.21,5.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16718
