,carat,cut,color,clarity,depth,table,price,x,y,z,x/y,density
19583,1.22,5,G,VS2,61.4,56.0,8213,6.88,6.9,4.23,0.9971014492753623,0.00607549872872679
19584,1.22,4,G,VS2,61.8,58.0,8213,6.84,6.91,4.25,0.9898697539797394,0.006073468054802594
19585,1.51,3,I,SI1,63.5,57.0,8214,7.19,7.24,4.58,0.9930939226519337,0.006333503468293609
19586,1.51,3,I,SI1,62.8,59.0,8214,7.17,7.26,4.53,0.987603305785124,0.006403581907575822
19588,1.52,4,J,VS1,61.2,59.0,8216,7.36,7.39,4.51,0.9959404600811909,0.0061964763052616435
19589,1.4,1,F,VS2,66.5,56.0,8216,6.83,6.76,4.52,1.0103550295857988,0.006708450216897613
19590,1.52,3,J,VS1,62.2,55.0,8217,7.35,7.42,4.59,0.9905660377358491,0.006072110385533868
19592,1.51,5,J,VS2,62.0,56.0,8217,7.3,7.34,4.54,0.9945504087193461,0.006207291981313338
19594,1.2,4,G,VVS1,58.9,60.0,8219,6.91,6.78,4.03,1.019174041297935,0.005932055905347354
19595,1.51,3,H,VS2,63.1,57.0,8219,7.24,7.21,4.56,1.0041608876560333,0.006343636272465212
19596,1.73,2,E,I1,63.6,59.0,8220,7.56,7.6,4.82,0.9947368421052631,0.006246887389058168
19597,1.62,5,I,SI2,62.2,57.0,8220,7.51,7.57,4.69,0.9920739762219286,0.006075840372266289
19598,2.33,4,H,I1,60.7,58.0,8220,8.64,8.56,5.22,1.0093457943925235,0.006035286772789906
19599,1.57,5,J,SI1,62.4,57.0,8221,7.51,7.4,4.65,1.0148648648648648,0.006075402321268048
19600,1.51,3,I,VS2,63.1,56.0,8223,7.26,7.32,4.6,0.9918032786885245,0.006176911995612184
19601,1.4,4,H,SI1,62.4,57.0,8223,7.19,7.11,4.46,1.0112517580872011,0.006140372045317664
19602,1.4,4,H,SI1,62.2,58.0,8223,7.16,7.12,4.44,1.0056179775280898,0.006185175822988891
19603,1.5,5,H,VVS2,61.3,56.0,8224,7.37,7.28,4.49,1.0123626373626373,0.006226529512106083
19604,1.2,3,G,IF,61.7,58.0,8225,6.47,6.6,4.03,0.9803030303030303,0.006043382420707046
19606,1.25,5,G,SI1,60.7,56.0,8226,6.98,7.05,4.26,0.9900709219858157,0.00596287732014364
19608,1.31,5,F,SI1,62.4,57.0,8227,6.96,6.88,4.32,1.0116279069767442,0.006332713945568129
19609,1.59,5,J,VVS2,60.3,57.0,8227,7.65,7.58,4.59,1.0092348284960422,0.005973842908896304
19610,1.57,5,I,SI2,62.6,58.0,8228,7.38,7.41,4.63,0.9959514170040485,0.006200748138825699
19611,1.32,5,G,SI1,62.1,57.0,8231,7.02,7.05,4.37,0.9957446808510638,0.006103321746731846
19612,1.2,3,F,VS2,61.1,58.0,8232,6.82,6.86,4.18,0.9941690962099126,0.006136157154675381
19613,1.5,4,F,SI2,63.0,59.0,8232,7.24,7.2,4.55,1.0055555555555555,0.0063242466557383685
19614,1.2,3,F,VS1,62.1,58.0,8233,6.63,6.7,4.14,0.9895522388059701,0.00603579257623614
19615,1.2,5,F,VS2,60.9,57.0,8233,6.69,6.75,4.09,0.9911111111111112,0.006009935072397383
19616,1.23,5,G,VS2,62.4,57.0,8233,6.88,6.83,4.28,1.007320644216691,0.006115784874572113
19617,1.27,3,H,VS1,60.7,54.0,8235,7.01,7.05,4.27,0.9943262411347518,0.006018229026169749
19618,1.2,5,G,VVS2,62.4,55.6,8235,6.48,6.55,4.07,0.9893129770992367,0.006194026550260647
19619,1.2,5,F,VS1,62.8,54.0,8237,6.48,6.39,4.05,1.0140845070422537,0.0061419508600997165
19620,1.26,5,H,VS1,60.9,57.0,8238,6.97,6.99,4.25,0.9971387696709585,0.006085155227601106
19623,1.53,3,I,SI1,63.1,57.0,8242,7.34,7.28,4.61,1.0082417582417582,0.0062110219805550995
19624,1.51,2,I,SI1,62.5,57.0,8242,7.25,7.32,4.55,0.9904371584699453,0.006253403653064479
19625,1.51,2,H,SI2,61.0,56.0,8243,7.29,7.37,4.47,0.9891451831750339,0.006287448024821313
19627,1.51,2,I,SI1,63.7,61.0,8245,7.15,7.11,4.54,1.0056258790436006,0.006542525920209519
19628,1.51,2,F,SI2,63.8,59.0,8245,7.22,7.18,4.59,1.0055710306406684,0.00634603729308073
19630,1.2,5,G,VVS1,62.0,56.0,8248,6.5,6.54,4.04,0.9938837920489296,0.005997424019042695
19631,1.2,5,F,VS2,62.1,56.0,8251,6.63,6.67,4.13,0.9940029985007496,0.006132373647519365
19632,1.2,5,G,VVS2,62.2,54.0,8252,6.48,6.41,4.01,1.0109204368174727,0.006063787393095427
19633,1.2,5,E,VS2,62.0,54.0,8253,6.66,6.7,4.14,0.9940298507462687,0.006116867462314142
19634,1.54,5,I,SI2,62.0,59.0,8254,7.33,7.38,4.56,0.9932249322493225,0.006243031722579259
19635,1.5,2,I,SI1,61.1,63.0,8254,7.27,7.34,4.46,0.9904632152588555,0.006302689751004595
19636,1.2,4,F,VS2,60.2,58.0,8256,6.88,6.85,4.13,1.0043795620437956,0.006011139411989315
19637,1.26,5,D,VS2,62.5,57.0,8256,6.9,6.85,4.3,1.0072992700729928,0.006199582266242537
19638,1.27,5,D,SI1,62.1,55.0,8256,6.92,6.96,4.31,0.9942528735632183,0.006118023160542632
19639,1.3,4,F,SI1,61.1,53.0,8256,7.17,7.04,4.34,1.0184659090909092,0.0059341949273114085
19640,1.35,3,G,VS1,63.4,56.0,8256,7.09,7.01,4.47,1.0114122681883024,0.006076618789977485
19641,2.04,3,I,I1,59.3,61.0,8257,8.25,8.3,4.91,0.9939759036144578,0.006067595692899351
19642,1.24,5,H,VS2,60.8,56.0,8257,6.92,6.96,4.22,0.9942528735632183,0.00610089991028922
19643,1.77,3,J,SI2,63.4,60.0,8257,7.65,7.61,4.84,1.0052562417871223,0.006281766841683079
19644,1.5,2,I,SI1,63.1,54.0,8258,7.31,7.34,4.62,0.9959128065395095,0.0060511211299389195
19645,1.54,4,I,SI1,60.9,59.0,8258,7.42,7.46,4.53,0.9946380697050938,0.0061415753721487595
19646,1.52,4,J,VS1,62.4,59.0,8258,7.36,7.31,4.58,1.006839945280438,0.006168547575864694
19647,1.52,4,J,VS1,62.0,59.0,8258,7.36,7.34,4.56,1.0027247956403271,0.006170279982624492
19648,1.51,1,H,SI1,65.8,62.0,8260,7.1,7.06,4.66,1.0056657223796035,0.006464396416309869
19649,1.31,3,H,VS2,60.4,58.0,8261,7.04,7.09,4.27,0.9929478138222849,0.006146452451569333
19650,1.31,5,H,VS2,61.8,57.0,8261,7.02,7.06,4.35,0.9943342776203966,0.006076314239513095
19651,1.7,4,H,SI2,59.8,61.0,8263,7.67,7.62,4.57,1.0065616797900263,0.006364765187076659
19652,1.72,1,D,SI2,64.6,58.0,8264,7.53,7.46,4.84,1.009383378016086,0.006326292699202231
19653,1.2,3,F,VVS2,63.0,56.0,8265,6.34,6.4,4.01,0.990625,0.006207371948677203
19654,1.2,5,F,VS2,62.0,57.0,8265,6.76,6.78,4.2,0.9970501474926253,0.006181890116539537
19656,1.2,4,F,VS2,62.8,62.0,8266,6.69,6.62,4.18,1.0105740181268883,0.0064821765748788295
19657,1.2,5,H,IF,61.0,53.0,8266,6.89,6.85,4.19,1.005839416058394,0.005916461535275751
19658,1.4,3,D,SI2,61.8,54.0,8268,7.16,7.21,4.44,0.9930651872399445,0.006107968357792081
19659,1.2,5,G,VVS1,62.5,55.0,8268,6.54,6.45,4.06,1.013953488372093,0.006072532429366815
19660,1.53,3,E,SI2,59.3,60.0,8270,7.44,7.46,4.42,0.997319034852547,0.006236736540290982
19661,1.39,5,I,VVS2,61.6,53.0,8271,7.21,7.22,4.44,0.9986149584487535,0.0060139438349910875
19662,1.51,2,J,VS1,61.5,59.0,8271,7.26,7.31,4.48,0.9931600547195623,0.006351041281398202
19663,1.54,5,J,VS2,61.9,57.0,8275,7.39,7.5,4.6,0.9853333333333333,0.0060402816183248035
19664,1.41,5,J,VS1,61.6,56.0,8275,7.19,7.22,4.44,0.9958448753462604,0.006117444734483635
19665,1.2,5,H,VS1,61.6,57.0,8275,6.82,6.85,4.21,0.9956204379562045,0.006101325629935178
19666,1.5,2,J,VVS2,63.3,57.0,8276,7.25,7.28,4.6,0.9958791208791209,0.006178229566535414
19667,1.2,5,D,VS2,62.0,55.0,8279,6.63,6.66,4.12,0.9954954954954954,0.006156488166768007
19668,1.2,5,D,VS2,62.6,55.0,8279,6.42,6.46,4.03,0.9938080495356038,0.006042946948741378
19669,1.2,4,E,VS2,62.0,59.0,8279,6.78,6.71,4.18,1.0104321907600597,0.006310339864177507
19670,1.2,5,F,VS1,61.7,57.0,8279,6.67,6.65,4.11,1.0030075187969925,0.006033973299284171
19671,1.52,2,G,SI2,63.0,61.0,8280,7.25,7.28,4.58,0.9958791208791209,0.006287944851414208
19672,1.25,4,G,VVS1,58.2,61.0,8281,7.1,7.05,4.12,1.0070921985815602,0.006061293741932418
19673,1.2,5,G,VVS2,62.5,56.0,8282,6.54,6.58,4.1,0.9939209726443768,0.006177873328885266
19674,1.7,2,J,VS2,63.6,59.0,8282,7.53,7.48,4.77,1.0066844919786095,0.006327526435772696
19675,1.51,5,G,SI1,61.6,56.0,8283,7.34,7.25,4.5,1.0124137931034483,0.006305657343898442
19676,1.51,5,G,SI1,61.6,56.0,8283,7.34,7.25,4.5,1.0124137931034483,0.006305657343898442
19677,1.41,3,H,SI1,62.6,59.0,8283,7.08,7.14,4.45,0.9915966386554622,0.006267980435365919
19678,1.2,5,E,VS1,61.7,56.0,8284,6.47,6.53,4.01,0.9908116385911179,0.006079605372933295
19679,1.2,5,G,VS1,61.1,57.0,8285,6.54,6.61,4.02,0.989409984871407,0.006099589446992117
19710,1.21,5,H,VVS1,62.8,55.0,8286,6.78,6.82,4.27,0.9941348973607038,0.006128348111566244
19712,1.51,1,F,SI2,61.8,66.0,8287,7.18,7.16,4.43,1.0027932960893855,0.006630339315649924
19713,1.51,1,I,VS2,64.6,58.0,8287,7.19,7.15,4.63,1.0055944055944055,0.006343968590549365
19714,1.51,5,H,SI1,61.9,57.0,8287,7.37,7.32,4.55,1.0068306010928962,0.006151584326284596
19715,1.61,3,E,SI2,61.9,57.0,8288,7.44,7.48,4.62,0.9946524064171123,0.006261946705279464
19716,1.53,5,H,SI1,61.9,58.0,8289,7.38,7.42,4.58,0.9946091644204852,0.006100503571450103
19717,1.5,3,E,SI2,62.2,58.0,8291,7.31,7.35,4.56,0.9945578231292517,0.006122400000391834
19718,1.5,3,I,SI1,63.1,59.0,8291,7.16,7.23,4.54,0.9903181189488243,0.006382400993898118
19719,1.5,5,I,SI1,62.7,57.0,8291,7.21,7.3,4.55,0.9876712328767123,0.006263567147423284
19720,1.23,4,G,VS1,59.6,60.0,8293,6.99,6.94,4.15,1.0072046109510087,0.006109706789210495
19721,1.21,4,G,VS2,60.3,60.0,8294,6.89,6.83,4.14,1.0087847730600292,0.006210765095528907
19722,1.21,4,H,IF,62.2,58.0,8294,6.8,6.83,4.24,0.9956076134699853,0.00614454737943687
19723,1.21,5,G,VS2,61.5,56.0,8294,6.83,6.88,4.22,0.9927325581395349,0.006101881614540528
19724,1.2,5,G,VVS2,61.2,57.0,8295,6.62,6.66,4.06,0.993993993993994,0.006089312267039115
19725,1.2,5,G,VS1,60.4,58.0,8296,6.67,6.7,4.04,0.9955223880597015,0.006037324178165092
19726,1.24,3,G,VS1,62.0,55.0,8298,6.89,6.95,4.29,0.9913669064748201,0.006036154765937268
19727,1.51,5,J,VS1,61.3,61.0,8298,7.34,7.4,4.52,0.9918918918918919,0.0061505043902381805
19728,1.24,5,F,VS2,62.2,56.0,8298,6.94,6.88,4.3,1.0087209302325582,0.006039560288839049
19729,1.52,4,I,SI1,61.2,60.0,8299,7.41,7.36,4.52,1.0067934782608696,0.006166079655883427
19730,1.52,5,E,SI2,61.0,56.0,8299,7.45,7.41,4.53,1.0053981106612686,0.006078142884223154
19731,1.24,5,H,VS1,61.6,56.0,8299,6.88,6.91,4.25,0.9956584659913169,0.006137143377527365
19732,1.24,5,H,VS1,62.1,56.0,8299,6.85,6.88,4.26,0.9956395348837209,0.006176366750266779
19733,1.52,4,G,SI2,60.9,57.0,8299,7.5,7.44,4.55,1.0080645161290323,0.005986844696522116
19734,1.54,3,H,SI2,62.3,56.0,8301,7.33,7.38,4.58,0.9932249322493225,0.006215769575319087
19735,1.55,5,J,SI1,62.4,57.0,8301,7.5,7.45,4.67,1.006711409395973,0.005940148216278881
19736,1.2,5,E,VS1,62.2,54.0,8303,6.43,6.46,4.01,0.9953560371517027,0.006123677464274976
19737,1.21,4,G,VS1,59.5,58.0,8305,6.97,7.01,4.16,0.9942938659058488,0.005953073486234762
19738,1.2,5,G,VS1,60.3,57.0,8305,6.68,6.73,4.04,0.9925705794947993,0.006001414263553571
19740,1.51,4,D,SI2,61.4,56.0,8311,7.37,7.32,4.51,1.0068306010928962,0.006206143832504415
19741,1.27,3,D,SI1,62.5,58.0,8312,6.87,6.92,4.31,0.9927745664739884,0.006198171935571575
19742,1.51,2,I,SI1,63.7,58.0,8313,7.22,7.26,4.61,0.9944903581267217,0.0062488802710070675
19743,1.22,5,G,VS1,61.3,56.0,8313,6.93,6.88,4.23,1.007267441860465,0.006049197868429272
19744,1.47,4,F,SI2,61.6,60.0,8314,7.38,7.33,4.53,1.0068212824010914,0.005998722835181515
19745,1.2,3,E,VS1,63.1,59.0,8315,6.63,6.61,4.18,1.0030257186081695,0.006223197466411847
19746,1.5,2,I,VS2,61.9,60.0,8316,7.25,7.28,4.5,0.9958791208791209,0.0063155235569028675
19747,1.5,4,G,SI2,60.7,58.0,8316,7.39,7.33,4.47,1.0081855388813097,0.006194914587181486
19748,1.5,4,E,SI2,62.7,59.0,8316,7.3,7.22,4.55,1.0110803324099724,0.00625489184666508
19749,1.2,3,E,VS1,62.9,54.0,8317,6.38,6.46,4.04,0.9876160990712074,0.006125839444198504
19750,1.56,3,H,SI2,59.9,59.0,8317,7.47,7.52,4.49,0.9933510638297872,0.006185001580505789
19754,1.2,5,G,VS2,59.9,61.0,8321,6.85,6.88,4.11,0.9956395348837209,0.006195272511451961
19755,1.2,5,F,VS1,62.1,53.0,8321,6.6,6.64,4.11,0.9939759036144579,0.005996114517792471
19756,1.72,4,J,SI1,61.7,58.0,8324,7.71,7.81,4.79,0.9871959026888605,0.005963311854073432
19757,1.56,4,J,VS1,61.1,59.0,8324,7.49,7.52,4.58,0.9960106382978724,0.006047271427715508
19758,1.59,5,J,SI1,62.4,55.0,8325,7.48,7.45,4.66,1.0040268456375838,0.006122846009729702
19759,1.2,4,E,VS1,61.2,58.0,8329,6.69,6.65,4.08,1.006015037593985,0.006115261776176131
19761,1.6,4,H,SI2,59.4,59.0,8333,7.6,7.55,4.5,1.0066225165562914,0.006196506719336975
19762,1.5,4,H,SI2,62.5,60.0,8333,7.32,7.25,4.55,1.0096551724137932,0.006211990383838886
19765,1.2,3,F,VS2,62.6,56.0,8334,6.73,6.78,4.23,0.9926253687315635,0.0062172183562004164
19766,1.2,5,F,VS2,62.3,55.0,8334,6.79,6.83,4.24,0.9941434846266471,0.006102740614686749
19767,1.65,5,J,SI1,62.5,56.0,8334,7.59,7.54,4.73,1.006631299734748,0.00609550485775164
19768,1.2,2,D,VS1,64.1,55.0,8339,6.29,6.38,4.06,0.9858934169278997,0.006199033967097198
19769,1.22,3,G,VS2,62.3,58.0,8340,6.79,6.82,4.24,0.9956011730205279,0.006213550396620088
19770,1.2,4,D,VS1,62.3,59.0,8341,6.48,6.39,4.01,1.0140845070422537,0.006263442612580201
19772,1.51,5,I,SI1,61.1,59.0,8342,7.4,7.37,4.51,1.0040705563093624,0.006139050385666528
19773,1.52,4,F,SI2,62.3,59.0,8342,7.37,7.33,4.58,1.005457025920873,0.006143369644231563
19774,1.2,5,F,VS1,61.7,57.0,8344,6.55,6.57,4.05,0.9969558599695585,0.006081968584050296
19775,1.2,5,G,VS1,61.4,57.0,8346,6.75,6.81,4.16,0.9911894273127754,0.005961569838221821
19776,1.2,4,E,VS1,58.7,58.0,8346,6.89,6.87,4.04,1.0029112081513827,0.00606597568510123
19777,1.2,5,D,VS1,62.6,57.0,8347,6.4,6.44,4.02,0.9937888198757764,0.006156137016779457
19778,1.2,5,G,VVS1,61.6,56.0,8347,6.6,6.65,4.08,0.9924812030075187,0.006031120582204174
19779,1.5,2,J,VS1,60.7,61.0,8347,7.27,7.3,4.42,0.9958904109589041,0.006394575490137817
19781,1.21,5,E,VS1,62.2,57.0,8348,6.83,6.8,4.24,1.0044117647058823,0.00614454737943687
19782,1.21,5,F,VS2,61.5,56.0,8348,6.87,6.83,4.21,1.005856515373353,0.006125278416051193
19783,1.2,3,G,VVS2,58.4,59.0,8349,6.84,6.92,4.02,0.9884393063583815,0.006043793135865479
19784,1.2,4,E,VS1,61.1,59.0,8353,6.72,6.69,4.1,1.0044843049327354,0.006130546571320934
19785,1.51,1,I,SI1,68.3,57.0,8355,6.95,6.87,4.72,1.0116448326055314,0.0067002870207719546
19786,1.64,3,F,SI2,63.2,57.0,8357,7.56,7.47,4.75,1.0120481927710843,0.006113752326674189
19787,1.2,3,E,VS2,61.9,61.0,8358,6.61,6.64,4.1,0.9954819277108434,0.0062794997561553545
19788,1.2,5,G,VVS2,61.7,56.0,8358,6.59,6.56,4.06,1.0045731707317074,0.0060393552648683475
19790,1.2,4,D,VS1,62.0,60.0,8359,6.55,6.49,4.04,1.0092449922958397,0.006230406971347931
19791,1.2,3,G,VVS2,62.3,59.0,8361,6.69,6.72,4.18,0.9955357142857144,0.006172858426811695
19792,1.81,1,J,SI1,56.2,62.0,8362,8.14,8.09,4.56,1.0061804697156984,0.006027549778769608
19793,1.22,4,G,VS2,61.8,58.0,8362,6.91,6.84,4.25,1.010233918128655,0.006073468054802594
19794,1.22,5,G,VS2,61.4,56.0,8362,6.9,6.88,4.23,1.002906976744186,0.00607549872872679
19795,1.57,5,J,VS2,62.3,54.0,8363,7.5,7.49,4.67,1.0013351134846462,0.005984662871932979
19796,1.74,4,J,VS2,61.9,62.0,8364,7.62,7.54,4.7,1.0106100795755968,0.00644354807531219
19797,1.2,5,G,VVS2,60.6,57.0,8364,6.62,6.7,4.05,0.9880597014925373,0.006067903739665777
19798,1.25,5,H,VS1,62.1,57.0,8365,6.89,6.92,4.29,0.9956647398843931,0.006111212769098455
19799,1.53,4,H,SI1,62.4,60.0,8365,7.34,7.31,4.57,1.0041039671682628,0.006239672475431984
19800,1.71,4,I,SI2,59.0,60.0,8366,7.86,7.83,4.63,1.003831417624521,0.006001099275048257
19801,1.52,4,J,VS1,61.2,59.0,8366,7.39,7.36,4.51,1.0040760869565217,0.0061964763052616435
19803,1.52,4,D,SI2,58.6,62.0,8366,7.56,7.45,4.41,1.014765100671141,0.006119654874011202
19804,1.73,2,E,I1,63.6,59.0,8370,7.6,7.56,4.82,1.0052910052910053,0.006246887389058168
19805,1.51,4,J,VS1,62.1,58.0,8371,7.36,7.4,4.58,0.9945945945945945,0.0060534357216529226
19806,1.5,5,I,SI1,62.3,56.0,8371,7.35,7.41,4.6,0.9919028340080971,0.005987256722791212
19807,1.51,3,H,SI2,60.8,56.0,8372,7.41,7.46,4.52,0.9932975871313673,0.006043401903452277
19811,1.22,3,G,VS2,62.7,58.0,8377,6.8,6.72,4.24,1.0119047619047619,0.006296740394270916
19812,1.6,5,I,SI2,61.9,57.0,8377,7.48,7.51,4.64,0.9960053262316911,0.006138474657798453
19813,1.6,3,F,SI2,60.5,60.0,8377,7.52,7.55,4.56,0.9960264900662251,0.0061800266482749085
19814,1.2,2,E,VS2,63.6,57.0,8380,6.74,6.68,4.27,1.0089820359281438,0.0062419029514754875
19815,1.23,4,G,VS1,62.8,56.0,8381,6.86,6.81,4.29,1.0073421439060206,0.006137289244364674
19816,1.23,4,G,VS1,61.8,58.0,8381,6.88,6.84,4.24,1.0058479532163742,0.006164455401337921
19817,1.75,2,H,SI2,64.1,56.0,8385,7.59,7.55,4.85,1.005298013245033,0.006296621421843682
19819,1.33,5,H,VS2,59.5,57.0,8385,7.18,7.23,4.29,0.9930843706777316,0.005972162377113891
19820,1.2,2,G,VS1,63.6,58.0,8387,6.59,6.56,4.18,1.0045731707317074,0.006640728277159561
19821,1.51,1,F,SI1,65.8,56.0,8387,7.16,7.12,4.7,1.0056179775280898,0.006302111365903758
19822,1.51,4,H,SI2,62.4,58.0,8388,7.36,7.31,4.58,1.006839945280438,0.006127965026023479
19823,1.5,3,J,VVS2,63.3,56.0,8391,7.18,7.29,4.58,0.9849108367626885,0.006257110267252192
19824,1.31,5,H,VS1,62.4,56.0,8392,7.0,6.98,4.36,1.002865329512894,0.006149380180031319
19825,1.2,5,G,VVS2,62.4,54.0,8393,6.51,6.56,4.08,0.9923780487804879,0.0061409956062152115
19826,1.2,5,G,VS1,62.5,54.0,8394,6.65,6.69,4.17,0.9940209267563528,0.00603718111184878
19827,1.51,5,I,SI1,61.2,60.0,8396,7.39,7.37,4.52,1.0027137042062415,0.006133757276971834
19828,1.51,5,I,SI1,59.4,61.0,8396,7.52,7.46,4.45,1.0080428954423593,0.006048675251993419
19829,1.7,4,F,SI2,60.2,61.0,8397,7.79,7.68,4.66,1.0143229166666667,0.006097675755388681
19830,1.2,5,G,VVS1,62.0,56.0,8398,6.54,6.5,4.04,1.0061538461538462,0.005997424019042695
19831,1.5,4,F,SI1,60.0,60.0,8400,7.48,7.42,4.47,1.0080862533692723,0.006046140467998359
19832,1.51,5,I,SI1,62.7,57.0,8400,7.35,7.3,4.59,1.0068493150684932,0.006131321123071249
19833,1.2,5,G,VS2,61.6,56.0,8400,6.62,6.65,4.09,0.9954887218045112,0.0061648148247912425
19835,1.25,5,E,VS2,62.6,56.0,8400,6.89,6.84,4.3,1.0073099415204678,0.0061683105954600855
19839,1.2,5,G,VVS2,62.7,57.0,8401,6.41,6.45,4.03,0.993798449612403,0.006121775253605792
19840,1.21,4,G,VS2,62.8,59.0,8402,6.84,6.76,4.27,1.0118343195266273,0.00612850715724546
19841,1.21,3,F,VS2,62.9,54.0,8403,6.78,6.82,4.28,0.9941348973607038,0.006114029541212116
19843,1.2,5,E,VS2,62.0,54.0,8404,6.7,6.66,4.14,1.006006006006006,0.006116867462314142
19844,1.23,3,H,VVS1,62.5,58.0,8405,6.77,6.82,4.25,0.9926686217008797,0.00626820422828596
19845,1.2,5,F,VS1,61.4,55.0,8405,6.61,6.69,4.08,0.9880418535127056,0.0059859903880957
19846,1.2,3,G,VVS1,60.9,57.0,8408,6.67,6.72,4.08,0.9925595238095238,0.006124388785999159
19847,1.52,3,H,SI2,62.8,58.0,8408,7.25,7.3,4.57,0.9931506849315068,0.006284439087970777
19848,2.04,4,I,I1,59.3,61.0,8408,8.3,8.25,4.91,1.006060606060606,0.006067595692899351
19849,1.5,3,I,SI1,63.1,54.0,8408,7.34,7.31,4.62,1.0041039671682628,0.0060511211299389195
19850,1.54,4,E,SI2,59.9,60.0,8408,7.49,7.38,4.46,1.0149051490514907,0.006246657328481838
19851,1.2,3,G,VS2,62.7,54.7,8411,6.74,6.77,4.23,0.9955686853766619,0.006113544457234186
19852,1.22,5,H,VS1,61.9,54.0,8411,6.88,6.9,4.26,0.9971014492753623,0.006032713526411814
19853,1.2,5,E,VS1,62.1,57.0,8413,6.49,6.52,4.04,0.9953987730061351,0.00620057846483411
19854,1.2,5,G,VS2,62.8,54.0,8414,6.75,6.79,4.25,0.9941089837997055,0.006160539817301491
19855,1.2,5,G,VS1,61.3,56.0,8414,6.81,6.83,4.17,0.9970717423133235,0.006083844942157612
19856,1.2,2,E,VVS2,63.9,58.0,8415,6.31,6.37,4.05,0.9905808477237048,0.006204368139316446
19857,1.5,3,J,VVS1,62.3,62.0,8415,7.16,7.23,4.48,0.9903181189488243,0.0064678795786378245
19859,1.2,5,F,VS2,61.6,56.0,8415,6.53,6.55,4.03,0.9969465648854963,0.0060335624452972705
19860,1.2,5,F,VS2,62.0,57.0,8415,6.78,6.76,4.2,1.002958579881657,0.006181890116539537
19861,1.3,5,G,SI1,61.6,55.0,8416,7.01,7.05,4.33,0.9943262411347518,0.006075028518169932
19863,1.22,4,F,VS2,59.8,59.0,8417,6.96,6.92,4.15,1.0057803468208093,0.006103745258090364
19864,1.6,5,J,SI1,62.8,55.0,8418,7.48,7.42,4.68,1.0080862533692723,0.006159828579362431
19865,1.57,3,G,SI2,61.1,61.0,8419,7.43,7.46,4.55,0.9959785522788204,0.006225304721727096
19866,2.68,4,G,I1,58.6,60.0,8419,9.11,9.07,5.33,1.0044101433296582,0.006085298984624041
19867,1.4,4,D,SI2,61.8,54.0,8419,7.21,7.16,4.44,1.0069832402234637,0.006107968357792081
19868,1.46,5,E,SI2,62.3,55.0,8421,7.29,7.25,4.53,1.0055172413793103,0.0060980238539239265
19869,1.2,5,F,VS1,60.6,57.0,8422,6.62,6.64,4.02,0.996987951807229,0.006168426241377107
19870,1.37,4,H,VS1,60.9,59.0,8424,7.17,7.24,4.39,0.9903314917127072,0.006011714189311215
19871,1.44,4,I,VS1,62.6,59.0,8426,7.08,7.14,4.45,0.9915966386554622,0.006401341721224768
19872,1.52,4,J,VS1,62.2,59.0,8426,7.32,7.38,4.57,0.9918699186991871,0.006156869450939131
19873,1.52,4,J,VVS2,58.3,62.0,8427,7.61,7.49,4.4,1.0160213618157543,0.006060723021927536
19874,1.5,3,J,VVS2,63.3,57.0,8427,7.28,7.25,4.6,1.004137931034483,0.006178229566535414
19875,1.31,5,H,VS1,61.5,56.0,8429,7.0,7.06,4.32,0.991501416430595,0.006135992325794026
19876,1.31,5,H,VS1,61.5,55.0,8429,7.02,7.05,4.33,0.9957446808510638,0.006113039051633388
19877,1.2,5,E,VS2,61.4,58.0,8430,6.71,6.74,4.13,0.9955489614243324,0.0060498690599534635
19879,1.2,5,D,VS2,62.0,55.0,8430,6.66,6.63,4.12,1.004524886877828,0.006156488166768007
19880,1.23,5,H,IF,61.3,57.0,8431,6.87,6.92,4.23,0.9927745664739884,0.00611648496529208
19881,1.5,3,F,SI2,62.3,60.0,8431,7.29,7.34,4.56,0.9931880108991826,0.0061475607364246615
19882,1.5,4,I,VS2,62.3,59.0,8431,7.24,7.3,4.53,0.9917808219178083,0.00626515227076685
19883,1.23,4,G,VS2,62.0,59.0,8431,6.87,6.8,4.24,1.0102941176470588,0.006209742692495964
19884,1.2,3,F,VS2,61.1,59.0,8436,6.81,6.87,4.18,0.9912663755458515,0.006136222733349121
19885,1.2,5,F,VS2,62.3,56.0,8436,6.79,6.82,4.24,0.9956011730205279,0.006111688914708284
19887,1.24,3,H,VVS2,61.3,55.0,8438,6.94,6.96,4.26,0.9971264367816093,0.006026197708738547
19888,1.59,2,G,SI1,63.8,56.0,8441,7.41,7.34,4.71,1.0095367847411445,0.006206717077856989
19889,1.2,2,G,VS1,63.4,56.0,8442,6.7,6.74,4.26,0.9940652818991098,0.006237879021326684
19890,1.2,4,G,VS1,60.2,60.0,8442,6.82,6.87,4.12,0.992721979621543,0.006216456776292224
19891,1.2,5,G,VS1,62.3,56.0,8442,6.77,6.82,4.23,0.9926686217008797,0.006144235246546809
19892,1.2,3,G,VS1,60.2,60.0,8442,6.91,7.0,4.19,0.9871428571428572,0.0059209464830318
19893,1.2,2,G,VS1,62.8,59.0,8442,6.64,6.7,4.19,0.9910447761194029,0.006437605228022122
19894,2.25,3,J,SI2,60.6,63.0,8442,8.45,8.38,5.1,1.0083532219570404,0.0062303380913733076
19895,1.51,3,H,SI2,60.2,59.0,8444,7.33,7.43,4.44,0.9865410497981157,0.006244550595739224
19897,1.21,4,H,IF,62.2,58.0,8446,6.83,6.8,4.24,1.0044117647058823,0.00614454737943687
